GU,GUKey,UnitID,ForceType,ForceElem,ForceHyd,Perimeter,ElongRatio,Morphology,Position,Orient,OrientCat,bfSlope,bfSlopeSm,bedSlope,Area,Width,Length,LtoWRatio,bfwRatio,ThalwegCh,ThalwegTyp,ThalwegCt,VisitID
Transition,Tr,21,NA,NA,NA,41.39999324,0.398439437,Elongated,Margin Attached,9.966304611,Longitudinal,1.263291257,1.310817095,1.857748612,21.42008295,1.634246823,13.10700602,8.020212021,0.123806578,None,None,0,2563
Transition,Tr,22,NA,NA,NA,16.59989732,0.626066755,NA,Margin Attached,1.632475881,Longitudinal,0.731335541,1.18088587,4.455103436,9.479871879,1.708309807,5.549269715,3.248397739,0.12941741,Backwater,Return,1,2563
Transition,Tr,23,NA,NA,NA,246.1843759,0.142978314,Elongated,Margin Attached,-10.40607448,Longitudinal,1.069178933,0.986484753,19.36750267,56.73943228,0.954459315,59.44667453,62.28308905,0.072307524,None,None,0,2563
Transition,Tr,24,NA,NA,NA,224.7993691,0.264451797,Elongated,Margin Attached,-123.7600333,Diagonal,0.717506894,0.800030633,11.28264409,112.0294613,2.48060379,45.16217454,18.20612172,0.18792453,"Main, Backwater","Split, Return",2,2563
Transition,Tr,25,NA,NA,NA,159.4019781,0.203482744,Elongated,Margin Attached,1.666042723,Longitudinal,1.219600353,1.192468397,7.746952114,80.41990352,1.617164196,49.72896614,30.75072171,0.122512439,Main,Main,1,2563
Transition,Tr,26,NA,NA,NA,88.99998535,0.237593871,Elongated,Margin Attached,-8.778930895,Longitudinal,1.000644164,1.17868585,8.403721706,45.46006503,1.419694884,32.02101066,22.55485388,0.107552643,None,None,0,2563
Bank,Bk,1,NA,NA,NA,114.8000055,0.148571112,Elongated,Margin Attached,121.9801216,Diagonal,0.437764094,0.506096505,7.443624111,27.67000263,0.692601985,39.95079888,57.68218937,0.023010033,None,None,0,2668
Bank,Bk,2,NA,NA,NA,16.00000076,0.782790681,NA,Margin Attached,20.65678964,Diagonal,0.282657274,0.34513412,10.72824999,8.090000768,1.973170826,4.100000194,2.077873917,0.065553848,None,None,0,2668
Bank,Bk,3,NA,NA,NA,52.20000248,0.315724401,Elongated,Margin Attached,99.41456221,Transverse,0.800897984,0.533562024,3.682710264,14.82000141,1.077152088,13.75850409,12.77303757,0.035785784,None,None,0,2668
Bank,Bk,4,NA,NA,NA,103.0000049,0.201491099,Elongated,Margin Attached,118.7375468,Diagonal,0.614181621,0.540528249,16.86500524,40.66000386,1.13863448,35.7094437,31.36163916,0.037828388,None,None,0,2668
Bank,Bk,5,NA,NA,NA,243.6000116,0.216804125,Elongated,Margin Attached,11.36495808,Longitudinal,0.618726489,0.558316967,16.3401975,218.3700208,2.839283807,76.91024765,27.08790416,0.094328366,None,None,0,2668
Bank,Bk,6,NA,NA,NA,218.2000104,0.245068206,Elongated,Margin Attached,122.0901536,Diagonal,1.263349035,0.760194424,15.80261387,125.6600119,2.434614906,51.6139171,21.20003331,0.080884216,Tributary,Return,1,2668
Bank,Bk,7,NA,NA,NA,36.40000173,0.210851743,Elongated,Margin Attached,38.73500749,Diagonal,0.716762031,0.453669762,10.80232915,6.650000631,0.481873225,13.80031156,28.63888437,0.016009077,None,None,0,2668
Bank,Bk,8,NA,NA,NA,460.6000219,0.140071786,Elongated,Margin Attached,18.69750604,Diagonal,0.881973272,0.525016419,18.83593655,316.8500301,2.209643959,143.3941558,64.89468821,0.073410098,Main,Cut-off,1,2668
Bank,Bk,9,NA,NA,NA,101.8000048,0.34249098,Elongated,Margin Attached,-2.368978277,Longitudinal,0.119606903,0.131199294,12.5444839,121.0300115,3.339184627,36.24537874,10.85455966,0.110936366,None,None,0,2668
Bank,Bk,10,NA,NA,NA,811.8000386,0.089966918,Elongated,Margin Attached,-165.3385502,Longitudinal,0.694393359,0.385196182,16.65788617,619.9600589,1.985223713,312.2872525,157.3058243,0.065954276,None,None,0,2668
Bank,Bk,11,NA,NA,NA,19.60000093,0.462359148,Elongated,Margin Attached,170.9534359,Longitudinal,0.141725896,0.225186954,10.45472944,9.630000911,1.271561517,7.573366117,5.955957312,0.042244569,None,None,0,2668
Bank,Bk,12,NA,NA,NA,43.20000205,0.202930824,Elongated,Margin Attached,4.912364608,Longitudinal,0.210062211,0.213448658,10.38388316,11.14000106,0.600254456,18.55879776,30.91821739,0.019942009,None,None,0,2668
Bank,Bk,13,NA,NA,NA,14.8000007,0.609215502,NA,Margin Attached,2.268137934,Longitudinal,0.323492998,0.481724448,10.84587255,8.50000081,1.574074149,5.400000256,3.430588234,0.052294822,None,None,0,2668
Bank,Bk,14,NA,NA,NA,50.40000239,0.32566139,Elongated,Margin Attached,-7.122864019,Longitudinal,0.342451839,0.250118758,14.79844003,32.02000304,1.633133599,19.6064811,12.00543612,0.05425693,None,None,0,2668
Bank,Bk,15,NA,NA,NA,601.0000285,0.116532526,Elongated,Margin Attached,-5.492380955,Longitudinal,0.418346321,0.310647076,13.79505753,504.910048,2.320592706,217.5780553,93.75969111,0.077096103,None,None,0,2668
Glide-Run,GR,16,NA,NA,NA,2884.025268,0.193792171,Elongated,Channel Spanning,-3.921321739,Longitudinal,0.333818762,0.366445071,2.365458817,7643.312643,15.01487762,509.04928,33.90299227,0.498833144,"Main, Tributary, Backwater","Main, Return, Tributary, Cut-off, Split",8,2668
Margin Attached Bar,Br,17,NA,NA,NA,62.40000296,0.309866217,Elongated,Margin Attached,99.64218477,Transverse,0.413979931,0.476740252,3.606496186,33.19000315,1.582058851,20.97899401,13.26056486,0.052560095,None,None,0,2668
Margin Attached Bar,Br,18,NA,NA,NA,64.80000308,0.552368979,Elongated,Margin Attached,1.068390344,Longitudinal,0.321350198,0.314132536,7.613364405,34.26000326,2.865284419,11.95692931,4.173034003,0.095192173,Main,Cut-off,1,2668
Margin Attached Bar,Br,19,NA,NA,NA,67.4000032,0.405573391,Elongated,Margin Attached,-28.35382195,Diagonal,0.757921935,0.802081249,7.165900395,63.09000599,2.854923629,22.09866679,7.74054569,0.094847961,None,None,0,2668
Margin Attached Bar,Br,20,NA,NA,NA,156.4000074,0.218686856,Elongated,Margin Detached,1.013861264,Longitudinal,0.354839323,0.412066217,5.156797543,124.8400119,2.165430949,57.65134738,26.62349839,0.071941228,Main,Cut-off,1,2668
Margin Attached Bar,Br,21,NA,NA,NA,104.200005,0.370873487,Elongated,Margin Attached,5.299860312,Longitudinal,0.264738041,0.236644797,5.223052625,126.360012,3.694667621,34.200644,9.256757986,0.122746433,Main,Cut-off,1,2668
Margin Attached Bar,Br,22,NA,NA,NA,53.60000255,0.411928397,Elongated,Margin Attached,79.68633413,Transverse,0.930050219,0.79096223,3.811535566,55.03000523,2.708109787,20.32044842,7.503554147,0.089970425,None,None,0,2668
Margin Attached Bar,Br,23,NA,NA,NA,65.40000311,0.535984144,Elongated,Margin Attached,-10.54847174,Longitudinal,0.670992287,0.736997889,4.68435455,121.8900116,5.244218263,23.24274191,4.432069899,0.17422652,None,None,0,2668
Margin Attached Bar,Br,24,NA,NA,NA,48.60000231,0.505246042,Elongated,Margin Attached,48.6572009,Diagonal,0.390964418,0.428491322,2.675949071,32.6300031,2.557739057,12.75736202,4.987749624,0.084974719,None,None,0,2668
Margin Attached Bar,Br,25,NA,NA,NA,187.0000089,0.31930567,Elongated,Margin Attached,26.14282565,Diagonal,0.457849045,0.503858789,6.047135214,298.5500284,4.889449291,61.06005208,12.48812462,0.162440176,None,None,0,2668
Margin Attached Bar,Br,26,NA,NA,NA,98.20000467,0.31801512,Elongated,Margin Attached,14.23925058,Longitudinal,1.077256471,0.693852935,8.315162941,77.9800074,2.488766559,31.332793,12.5896874,0.082683274,None,None,0,2668
Margin Attached Bar,Br,27,NA,NA,NA,208.0000099,0.189040081,Elongated,Margin Detached,8.710580938,Longitudinal,0.127625492,0.123669417,6.03580915,152.8200145,2.07104135,73.78897313,35.62892317,0.06880536,None,None,0,2668
Margin Attached Bar,Br,28,NA,NA,NA,101.0000048,0.265441093,Elongated,Margin Attached,0.290235042,Longitudinal,2.186073867,0.406956388,4.946820558,48.75000463,1.642480588,29.68071889,18.07066647,0.054567461,None,None,0,2668
Margin Attached Bar,Br,29,NA,NA,NA,551.4000262,0.173951606,Elongated,Margin Attached,-144.2659928,Diagonal,0.398411522,0.322272722,3.828468909,652.310062,3.937315705,165.6738019,42.07785564,0.130807831,None,None,0,2668
Margin Attached Bar,Br,30,NA,NA,NA,64.60000306,0.295657314,Elongated,Margin Attached,167.8405145,Longitudinal,0.503081656,0.48201303,4.611744084,54.21000515,1.929181586,28.10000133,14.56576277,0.064092412,None,None,0,2668
Margin Attached Bar,Br,31,NA,NA,NA,271.2000129,0.293816854,Elongated,Margin Attached,-2.402585155,Longitudinal,0.206558726,0.212108963,4.416864705,620.5100589,6.486282729,95.66497251,14.74881323,0.215491121,None,None,0,2668
Margin Attached Bar,Br,32,NA,NA,NA,254.2000121,0.293676785,Elongated,Margin Attached,-4.647701258,Longitudinal,0.361878287,0.342205642,5.69306102,398.1400378,5.193167146,76.66613198,14.7628855,0.17253047,None,None,0,2668
Pocket Pool,Pk,33,NA,NA,NA,10.6000005,0.604936439,NA,Margin Detached,136.7104428,Diagonal,0.415364236,0.462969293,1.505844534,3.960000376,1.066846941,3.711873019,3.47929293,0.03544342,Tributary,Tributary,1,2668
Pocket Pool,Pk,34,NA,NA,NA,11.80000056,0.658495546,NA,Mid Channel,118.2754941,Diagonal,0.289974052,0.683122454,0.737371065,5.340000507,1.348553711,3.959798163,2.936329589,0.044802449,Tributary,Tributary,1,2668
Pocket Pool,Pk,35,NA,NA,NA,22.20000105,0.431986825,Elongated,Mid Channel,-2.418369382,Longitudinal,0.483650936,0.716903933,0.760861265,9.080000862,1.153607852,7.870959655,6.822907489,0.038325842,Main,Main,1,2668
Pocket Pool,Pk,36,NA,NA,NA,15.60000074,0.819501452,NA,Mid Channel,-25.15899997,Diagonal,0.305845634,0.352131533,6.668345063,11.41000108,2.453224695,4.651021616,1.895880808,0.081502482,Backwater,Return,1,2668
Pool,Po,37,NA,NA,NA,61.60000293,0.422724303,Elongated,Mid Channel,68.71807509,Diagonal,0.827641994,0.816283574,1.979895857,71.35000678,3.164455434,22.54732552,7.12518346,0.10513141,Tributary,"Return, Tributary",2,2668
Pool,Po,38,NA,NA,NA,81.60000388,0.538449695,Elongated,Margin Detached,4.599222104,Longitudinal,1.03956234,0.954701687,2.896539073,196.8600187,6.695278608,29.40281207,4.391574092,0.222434505,Main,"Main, Cut-off",2,2668
Pool,Po,39,NA,NA,NA,128.8000061,0.46829504,Elongated,Mid Channel,5.310789881,Longitudinal,0.215913064,0.257748185,5.92445913,315.75003,7.374558333,42.81612752,5.805924313,0.245001938,Main,"Main, Cut-off",2,2668
Pool,Po,40,NA,NA,NA,25.80000122,0.601229158,NA,Mid Channel,12.32379385,Longitudinal,0.358701219,0.396044983,2.046131841,23.06000219,2.558671099,9.012491757,3.522333042,0.085005684,Main,Main,1,2668
Pool,Po,41,NA,NA,NA,27.4000013,0.509160223,Elongated,Mid Channel,14.23925063,Longitudinal,0.554065598,0.654032904,1.62455154,18.78000178,1.95545146,9.603921225,4.911357515,0.064965165,"Main, Tributary","Main, Tributary",2,2668
Pool,Po,42,NA,NA,NA,238.6000113,0.346491479,Elongated,Mid Channel,-0.875231692,Longitudinal,0.155341603,0.193616373,2.835387967,669.6500636,7.946232603,84.27264807,10.60535883,0.263994439,Main,Main,1,2668
Pool,Po,43,NA,NA,NA,65.80000313,0.524994661,Elongated,Margin Detached,13.91492408,Longitudinal,0.333929831,0.311880394,1.011908006,113.2800108,4.951950386,22.87583718,4.619561061,0.164516624,Main,Main,1,2668
Pool,Po,44,NA,NA,NA,92.20000437,0.509033019,Elongated,Mid Channel,-159.7359528,Diagonal,0.564546091,0.653992815,2.109068509,219.8500209,6.688888661,32.86794444,4.91381246,0.222222215,"Main, Backwater","Main, Return",2,2668
Pool,Po,45,NA,NA,NA,104.400005,0.465686407,Elongated,Margin Detached,9.470084986,Longitudinal,0.207064963,0.230800133,2.58961278,251.4000239,6.543663772,38.41884801,5.871152515,0.217397467,Main,Main,1,2668
Pool,Po,46,NA,NA,NA,22.80000108,0.826906884,NA,Mid Channel,36.65458935,Diagonal,0.283034299,0.311224454,1.087167904,22.17000211,3.450517479,6.425123837,1.862075435,0.114635132,None,None,0,2668
Pool,Po,47,NA,NA,NA,109.0000052,0.495184103,Elongated,Margin Detached,-9.902655114,Longitudinal,0.404766124,0.407126217,2.984070186,314.4300299,7.781681654,40.40643705,5.192507076,0.25852763,Main,Main,1,2668
Riffle,Rf,48,NA,NA,NA,179.4000085,0.367773197,Elongated,Margin Attached,117.2160091,Diagonal,0.667524733,0.548833893,4.988008911,173.0200164,4.287192724,40.35741511,9.413482834,0.142431652,Tributary,Return,1,2668
Riffle,Rf,49,NA,NA,NA,69.20000329,0.833588432,NA,Margin Detached,166.9866337,Longitudinal,0.396583642,0.3217221,1.875236925,102.6400098,7.484361889,13.71392929,1.832344493,0.248649897,Main,Main,1,2668
Transition,Tr,50,NA,NA,NA,80.0000038,0.271941211,Elongated,Margin Attached,77.1969533,Transverse,1.533780233,1.075862314,3.568491522,30.39000289,1.328572185,22.87418271,17.21711697,0.044138611,Tributary,Return,1,2668
Transition,Tr,51,NA,NA,NA,10.60000051,0.753878185,NA,Margin Attached,61.01657944,Diagonal,0.761090073,0.532116351,2.688643441,5.160000491,1.517647131,3.400000162,2.240310079,0.05042017,Tributary,Return,1,2668
Transition,Tr,52,NA,NA,NA,33.40000159,0.299274991,Elongated,Margin Detached,1.437016193,Longitudinal,0.268175061,0.309348131,4.646529185,11.5400011,0.900986138,12.80818939,14.21574522,0.029933094,None,None,0,2668
Transition,Tr,53,NA,NA,NA,302.8000144,0.11165255,Elongated,Margin Detached,-145.9338239,Diagonal,0.503832065,0.534934843,5.244959248,84.10000799,0.907426428,92.67969876,102.13467,0.030147057,Main,Cut-off,1,2668
Transition,Tr,54,NA,NA,NA,4.000000192,0.258868045,Elongated,Margin Attached,14.64455247,Longitudinal,2.238493229,0.973862337,19.39201365,0.190000019,0.100000005,1.900000091,18.99999992,0.003322259,None,None,0,2668
Transition,Tr,55,NA,NA,NA,7.80000037,0.235419764,Elongated,Margin Attached,-9.104942046,Longitudinal,1.264603721,0.925472653,13.51804829,0.380000035,0.128611409,2.954637064,22.97336676,0.004272804,None,None,0,2668
Transition,Tr,56,NA,NA,NA,7.200000342,0.212611416,Elongated,Margin Attached,6.217583448,Longitudinal,0.431264742,0.67636676,14.84889783,0.350000034,0.111471894,3.139805213,28.16678805,0.003703385,None,None,0,2668
Transition,Tr,57,NA,NA,NA,2.200000102,0.396472192,Elongated,Margin Attached,173.8888449,Longitudinal,0.694628394,0.482523564,16.27344303,0.100000009,0.111111116,0.900000042,8.100000037,0.003691399,None,None,0,2668
Transition,Tr,58,NA,NA,NA,5.200000247,0.252316745,Elongated,Margin Attached,163.8808651,Diagonal,0.715952263,0.439116902,15.73538517,0.250000024,0.111804905,2.236038069,19.9994631,0.003714449,None,None,0,2668
Transition,Tr,59,NA,NA,NA,168.800008,0.100340617,Elongated,Margin Attached,-15.69928733,Diagonal,0.338395297,0.285312096,7.986132639,27.91000265,0.469787506,59.40984443,126.4610993,0.015607558,Main,Cut-off,1,2668
Transition,Tr,60,NA,NA,NA,12.20000058,0.641983708,NA,Margin Attached,58.11952317,Diagonal,0.183884978,0.465079863,2.211200377,5.710000542,1.359523874,4.200000199,3.089316986,0.045166906,None,None,0,2668
Transition,Tr,61,NA,NA,NA,79.40000377,0.430592108,Elongated,Margin Attached,49.32897998,Diagonal,0.510677309,0.405850749,3.884910407,31.00000294,2.124671003,14.59049561,6.867178775,0.070587076,None,None,0,2668
Transition,Tr,62,NA,NA,NA,10.80000051,0.807402748,NA,Margin Attached,2.268137934,Longitudinal,3.744441655,1.033396965,7.223222954,3.200000304,1.280000061,2.500000118,1.953124999,0.042524919,None,None,0,2668
Transition,Tr,63,NA,NA,NA,13.20000063,0.974948608,NA,Mid Channel,77.8405145,Transverse,0.385301713,0.38974804,0.937610244,8.63000082,2.538235414,3.400000162,1.339513326,0.084326758,None,None,0,2668
Transition,Tr,64,NA,NA,NA,25.2000012,0.880257335,NA,Mid Channel,-0.849553192,Longitudinal,0.188141548,0.225492703,0.859515645,32.74000311,4.463687351,7.334743797,1.643202854,0.148295261,None,None,0,2668
Transition,Tr,65,NA,NA,NA,12.6000006,0.540401829,Elongated,Mid Channel,141.2754632,Diagonal,0.221117293,0.286060348,0.783803907,4.140000393,0.974454933,4.24852936,4.359903383,0.032373918,Main,Split,1,2668
Transition,Tr,66,NA,NA,NA,21.60000103,0.991794988,NA,Mid Channel,150.909792,Diagonal,0.211847871,0.217318312,0.953101075,23.37000222,4.249091111,5.500000262,1.294394523,0.141165818,None,None,0,2668
Transition,Tr,67,NA,NA,NA,1404.652008,0.091764754,Elongated,Margin Attached,16.83498271,Diagonal,0.391174536,0.428818259,3.941844213,789.5468628,2.285123192,345.5161041,151.202397,0.075917714,Tributary,"Return, Tributary",2,2668
Transition,Tr,68,NA,NA,NA,127.8000061,0.153733017,Elongated,Margin Attached,3.895721648,Longitudinal,0.270963827,0.265134648,8.350419728,45.86000435,0.922632935,49.7055791,53.87362318,0.030652257,None,None,0,2668
Transition,Tr,69,NA,NA,NA,15.00000071,0.862379978,NA,Mid Channel,150.909792,Diagonal,0.050394314,0.229235237,0.687323826,10.80000103,2.511628026,4.300000204,1.712037037,0.083442792,Main,Split,1,2668
Transition,Tr,70,NA,NA,NA,21.20000101,0.52566813,Elongated,Margin Detached,-10.21539423,Longitudinal,0.222245366,0.247568722,2.393319205,11.82000112,1.601640948,7.379931897,4.60773178,0.053210663,None,None,0,2668
Transition,Tr,71,NA,NA,NA,708.8000337,0.075098958,Elongated,Margin Detached,-10.47589269,Longitudinal,0.332795554,0.315108844,4.279232903,279.4100266,1.112499085,251.1552866,225.7577466,0.036960103,None,None,0,2668
Transition,Tr,72,NA,NA,NA,531.7711808,0.109566471,Elongated,Margin Attached,166.3696347,Longitudinal,0.259020485,0.284555865,3.398246991,334.3406148,1.775484971,188.3094593,106.0608579,0.058986212,Backwater,Return,1,2668
Bank,Bk,1,NA,NA,NA,35.8000017,0.241747697,Elongated,Margin Attached,2.19443073,Longitudinal,3.516152185,1.795444732,20.93670803,9.740000927,0.668631146,14.56707632,21.78641604,0.041789447,None,None,0,2696
Bank,Bk,2,NA,NA,NA,124.4000059,0.183373057,Elongated,Margin Attached,5.025934859,Longitudinal,1.662268655,1.262288757,25.56405786,45.74000434,1.099077665,41.61671718,37.86512866,0.068692354,None,None,0,2696
Bank,Bk,3,NA,NA,NA,81.60000388,0.188474378,Elongated,Margin Attached,-16.20570389,Diagonal,1.239378111,1.024752112,20.03039085,24.71000235,0.830297001,29.76043791,35.84312345,0.051893563,None,None,0,2696
Bank,Bk,4,NA,NA,NA,55.20000262,0.24224063,Elongated,Margin Attached,4.824887237,Longitudinal,0.883850416,0.977731521,17.8505995,18.26000173,0.917364969,19.90483871,21.69784043,0.057335311,None,None,0,2696
Bank,Bk,5,NA,NA,NA,175.6000083,0.133986838,Elongated,Margin Attached,-1.929167537,Longitudinal,1.690809341,0.917342003,30.30883557,60.36000574,0.922532198,65.42861684,70.92285446,0.057658262,None,None,0,2696
Bank,Bk,6,NA,NA,NA,377.6000179,0.083995364,Elongated,Margin Attached,8.171373757,Longitudinal,1.033712415,0.740691014,21.4844906,104.0800099,0.759422982,137.0514356,180.4678536,0.047463936,None,None,0,2696
Bank,Bk,7,NA,NA,NA,104.600005,0.129536886,Elongated,Margin Attached,-3.330832808,Longitudinal,8.681267527,5.607288722,29.55456045,20.38000194,0.518251204,39.32456264,75.87934644,0.0323907,None,None,0,2696
Bank,Bk,8,NA,NA,NA,118.8000056,0.128207711,Elongated,Margin Attached,-0.03492854,Longitudinal,3.176973961,2.6428949,10.20772874,27.58000262,0.596700025,46.22088397,77.46083802,0.037293752,None,None,0,2696
Bank,Bk,9,NA,NA,NA,133.8000064,0.167180081,Elongated,Margin Attached,-4.53338928,Longitudinal,0.899229015,0.900011828,20.24557865,52.37000497,1.072187146,48.84408956,45.55556345,0.067011697,None,None,0,2696
Bank,Bk,10,NA,NA,NA,52.80020261,0.212774008,Elongated,Margin Attached,15.97628924,Diagonal,3.86098472,2.289853477,21.33206203,13.06000124,0.681451483,19.1649759,28.12375698,0.042590718,None,None,0,2696
Bank,Bk,11,NA,NA,NA,120.5999058,0.135550817,Elongated,Margin Attached,13.15764546,Longitudinal,6.290931896,3.630652616,30.05180309,27.41000761,0.628928791,43.58205253,69.2956868,0.039308049,None,None,0,2696
Bank,Bk,12,NA,NA,NA,266.0001127,0.125386214,Elongated,Margin Attached,6.015827215,Longitudinal,0.938641968,1.302379325,18.72841304,124.8200169,1.241471247,100.5420118,80.98617833,0.077591953,None,None,0,2696
Bank,Bk,13,NA,NA,NA,178.8000085,0.128836357,Elongated,Margin Attached,3.418806904,Longitudinal,1.365369564,0.796915538,24.62488011,65.37000621,0.923150385,70.81187127,76.70675594,0.057696899,None,None,0,2696
Glide-Run,GR,14,NA,NA,NA,30.60000145,0.61761922,NA,Margin Attached,-18.42677899,Diagonal,1.011422601,0.964963635,2.954624641,25.18000239,2.746587524,9.167740758,3.337865871,0.17166172,None,None,0,2696
Glide-Run,GR,15,NA,NA,NA,421.40002,0.232834126,Elongated,Margin Detached,-3.913416155,Longitudinal,1.125462741,1.099650782,6.172383554,251.5700239,3.272810327,76.86666772,23.48644133,0.204550645,Main,Main,1,2696
Glide-Run,GR,16,NA,NA,NA,277.6000132,0.331093697,Elongated,Margin Detached,1.174101434,Longitudinal,0.805726491,0.839847698,3.351030766,204.2800194,4.193808689,48.70990419,11.61471774,0.262113043,Main,Main,1,2696
Glide-Run,GR,17,NA,NA,NA,691.9997329,0.205396349,Elongated,Channel Spanning,-3.888518368,Longitudinal,0.769320428,0.896380174,2.841695331,847.0388755,5.297721797,159.8873833,30.18040385,0.331107612,"Main, Backwater","Main, Split, Return",3,2696
Margin Attached Bar,Br,18,NA,NA,NA,71.20000339,0.362930302,Elongated,Margin Attached,4.89668825,Longitudinal,1.861780558,1.307970033,8.002453549,54.13000514,2.366393818,22.87447032,9.666383569,0.147899614,None,None,0,2696
Margin Attached Bar,Br,19,NA,NA,NA,41.40000197,0.569318029,Elongated,Margin Attached,174.6286268,Longitudinal,0.659953467,0.805938873,4.86235161,41.61000395,3.254607139,12.78495443,3.9282635,0.203412946,None,None,0,2696
Margin Attached Bar,Br,20,NA,NA,NA,131.0000062,0.311118033,Elongated,Margin Attached,5.655614903,Longitudinal,1.151397657,1.176230698,7.365940514,75.06000713,2.388769485,31.42203868,13.15406902,0.149298093,None,None,0,2696
Margin Attached Bar,Br,21,NA,NA,NA,163.0000078,0.265846424,Elongated,Margin Attached,-13.85897336,Longitudinal,1.125102184,0.98269021,6.984717833,163.9000156,3.016234325,54.33928466,18.01560449,0.188514645,None,None,0,2696
Margin Attached Bar,Br,22,NA,NA,NA,79.40000377,0.382978507,Elongated,Margin Attached,-2.359809761,Longitudinal,0.506532427,0.541182447,6.256734564,83.1600079,3.095112366,26.86817087,8.680838591,0.193444523,None,None,0,2696
Margin Attached Bar,Br,23,NA,NA,NA,93.20000442,0.293619525,Elongated,Margin Attached,-3.858064464,Longitudinal,0.895926048,0.728588908,8.251181362,72.23000686,2.211508014,32.66097451,14.76864398,0.138219251,None,None,0,2696
Margin Attached Bar,Br,24,NA,NA,NA,76.20000361,0.305237479,Elongated,Margin Attached,3.469145948,Longitudinal,1.484658605,1.276568214,8.260364534,55.69000529,2.018697501,27.58709775,13.6657908,0.126168594,None,None,0,2696
Margin Attached Bar,Br,25,NA,NA,NA,206.8000098,0.235855079,Elongated,Margin Attached,2.366758708,Longitudinal,0.670473176,0.655255712,5.168021533,231.830022,3.182547023,72.84417806,22.88864156,0.198909189,None,None,0,2696
Margin Attached Bar,Br,26,NA,NA,NA,60.00000285,0.252355934,Elongated,Margin Attached,-8.122103448,Longitudinal,7.621000555,4.626280198,4.973344587,23.43000223,1.082541224,21.64351963,19.99325214,0.067658826,Backwater,Return,1,2696
Margin Attached Bar,Br,27,NA,NA,NA,34.20000163,0.431175062,Elongated,Margin Attached,-20.42848609,Diagonal,1.693565241,0.945653171,6.430673531,22.42000213,1.809323468,12.39137309,6.848622322,0.113082717,None,None,0,2696
Margin Attached Bar,Br,28,NA,NA,NA,44.00000209,0.387640958,Elongated,Margin Attached,2.040147406,Longitudinal,1.422835851,1.126715784,8.711804333,23.00000219,1.647549055,13.96013194,8.473272398,0.102971816,Backwater,Return,1,2696
Margin Attached Bar,Br,29,NA,NA,NA,62.80000298,0.286321761,Elongated,Margin Attached,7.717313431,Longitudinal,0.444714074,0.484145423,7.816492424,38.88000369,1.582203216,24.57333123,15.53108411,0.098887701,None,None,0,2696
Mid Channel Bar,Bc,30,NA,NA,NA,25.80000122,0.597265873,Elongated,Mid Channel,-6.175947848,Longitudinal,0.676458777,0.714824981,8.342230898,20.51000195,2.397150541,8.555992459,3.56923452,0.149821909,None,None,0,2696
Mid Channel Bar,Bc,31,NA,NA,NA,18.00000086,0.512962975,Elongated,Mid Channel,-7.964551885,Longitudinal,1.121200641,1.160749089,4.212829331,8.880000844,1.35468175,6.555045748,4.838808635,0.084667609,None,None,0,2696
Pocket Pool,Pk,32,NA,NA,NA,15.40000073,0.383062391,Elongated,Mid Channel,6.033571769,Longitudinal,1.210492062,1.11026693,4.454787513,3.480000331,0.633291874,5.495097085,8.677037099,0.039580742,Main,Main,1,2696
Pocket Pool,Pk,33,NA,NA,NA,11.60000055,0.591087857,Elongated,Mid Channel,10.9180103,Longitudinal,2.011625997,1.544871122,4.115715782,4.250000404,1.079919245,3.935479827,3.644235294,0.067494953,Main,Main,1,2696
Pocket Pool,Pk,34,NA,NA,NA,7.200000342,0.615558112,NA,Mid Channel,-37.13970432,Diagonal,0.493494341,0.605263909,4.844038147,1.930000183,0.757866117,2.546624184,3.360256021,0.047366632,None,None,0,2696
Pocket Pool,Pk,35,NA,NA,NA,9.600000454,0.508045689,Elongated,Mid Channel,-0.408207875,Longitudinal,0.752079485,1.092113451,1.032428188,2.290000217,0.681342201,3.361013324,4.932929909,0.042583888,Main,Main,1,2696
Pocket Pool,Pk,36,NA,NA,NA,13.80000065,0.507099719,Elongated,Margin Detached,-20.79333475,Diagonal,0.734000694,1.127199019,5.706905954,4.580000436,0.961769249,4.76205747,4.951351351,0.060110578,None,None,0,2696
Pocket Pool,Pk,37,NA,NA,NA,32.00000152,0.264314745,Elongated,Margin Attached,3.536727222,Longitudinal,8.187044648,5.286957448,13.66500363,7.870000748,0.657133392,11.9762606,18.2250069,0.041070837,Backwater,Return,1,2696
Pocket Pool,Pk,38,NA,NA,NA,9.200000437,0.562234219,Elongated,Mid Channel,167.6948541,Longitudinal,0.621369104,0.660358478,0.584194669,2.870000272,0.844117687,3.400000161,4.027874565,0.052757355,Main,Main,1,2696
Pool,Po,39,NA,NA,NA,44.40000211,0.474689694,Elongated,Mid Channel,175.5562831,Longitudinal,0.79616508,0.985884421,2.349292353,41.35000393,2.705156144,15.28562557,5.65055204,0.169072259,Main,Main,1,2696
Pool,Po,40,NA,NA,NA,33.6000016,0.869612685,NA,Mid Channel,1.363720625,Longitudinal,1.087670245,1.290987154,5.689015858,41.0300039,4.936525704,8.311514283,1.683676898,0.308532857,Main,Main,1,2696
Pool,Po,41,NA,NA,NA,18.40000087,0.657381798,NA,Mid Channel,-8.37854603,Longitudinal,0.865108424,0.894270671,5.228483554,9.620000913,1.806966033,5.323841588,2.946287585,0.112935377,Main,Main,1,2696
