GEOC_ID,RECNO,WIDE_WW,WIDE_BF,AREA_WW,AREA_BF,GEO_COND,RT_FISHUSE,RS,LENGTH
1235,1235,20.2,31.2,20597.7,31814.2,moderate,Conf_Bedrock,CB,1019.57574718
1236,1236,20.2,31.2,20249.6,31276.6,moderate,Conf_Bedrock,CB,1002.15528705
1237,1237,20.2,31.18,19903.2,30721.8,moderate,Conf_Bedrock,CB,984.815297337
1238,1238,21.08,32.52,22219.2,34277.4,moderate,Margin_Controlled,MC,1053.64727162
1239,1239,20.6,31.7,24059.3,37023.3,moderate,Margin_Controlled,MC,1167.49162776
1240,1240,20.72,31.72,20753.4,31771.1,moderate,Margin_Controlled,MC,1001.29921873
1241,1241,20.5,31.6,16493.2,25423.6,moderate,Margin_Controlled,MC,804.710298953
1242,1242,20.5,31.6,21307.2,32844.3,moderate,Margin_Controlled,MC,1039.47847199
1243,1243,20.5,31.6,19645,30282.1,moderate,Margin_Controlled,MC,957.501108656
1244,1244,20.5,31.6,20878.2,32182.9,moderate,Margin_Controlled,MC,1018.31869213
1245,1245,20.5,31.6,21209.7,32694,moderate,Margin_Controlled,MC,1034.66996716
1246,1246,20.2,31.2,23106.8,35689.7,moderate,Margin_Controlled,MC,1143.95504647
1247,1247,21.7,33.4,21947,33780.2,moderate,Conf_Bedrock,CB,1011.4918498
1248,1248,21.7,33.38,22481.1,34581.5,moderate,Conf_Bedrock,CB,1036.05524576
1249,1249,21.7,33.3,22992.5,35283.4,moderate,Conf_Bedrock,CB,1059.87016549
1250,1250,21.6,33.3,22682.5,34968.9,moderate,Conf_Bedrock,CB,1050.32382873
1251,1251,21.6,33.3,22618.8,34870.7,moderate,Margin_Controlled,MC,1047.34317214
1252,1252,21.3,32.8,12150.1,18710,moderate,Margin_Controlled,MC,569.854333802
1253,1253,21.3,32.8,21526.8,33149.2,moderate,Conf_Bedrock,CB,1010.42810782
1254,1254,21.3,32.96,22297.3,34503.3,moderate,Conf_Bedrock,CB,1047.00194233
1255,1255,21.38,33.2,22495.8,34932.7,moderate,Conf_Bedrock,CB,1052.42729709
1256,1256,21.53,33.23,22135.5,34164.6,moderate,Conf_Bedrock,CB,1028.10092856
1257,1257,25.7,39.2,26676.5,40689.4,moderate,Margin_Controlled,MC,1037.82792556
1258,1258,25.72,39.26,24637.8,37608.1,moderate,Margin_Controlled,MC,957.106579066
1259,1259,25.8,39.3,26302.2,40065,moderate,Margin_Controlled,MC,1019.33826199
1260,1260,25.7,39.3,25010.8,38246.1,moderate,Margin_Controlled,MC,972.5317379
1261,1261,25.7,39.35,24411.2,37376.7,moderate,Margin_Controlled,MC,948.93628922
1262,1262,25.7,39.4,24976.3,38290.6,moderate,Margin_Controlled,MC,971.178517818
1263,1263,25.7,39.4,24687,37847,moderate,Margin_Controlled,MC,959.790789608
1264,1264,25.8,39.4,24678.5,37687.3,moderate,Margin_Controlled,MC,955.686251292
1265,1265,21.7,33.4,7003.8,10780.1,moderate,Margin_Controlled,MC,322.828024455
1266,1266,21.7,33.4,21494.8,33084.2,moderate,Margin_Controlled,MC,990.103659769
1267,1267,21.7,33.3,20975.4,32188.1,moderate,Margin_Controlled,MC,965.892609649
1268,1268,16.63,26,10407.3,16271.1,moderate,Conf_Bedrock,CB,625.685385262
1269,1269,16.7,26,17480.1,27214.5,moderate,Conf_Bedrock,CB,1046.92817923
1270,1270,16.7,26.08,17159,26796.8,moderate,Conf_Bedrock,CB,1027.49159397
1271,1271,16.75,26.1,17641.2,27488.6,moderate,Conf_Bedrock,CB,1053.48094226
1272,1272,16.8,26.1,16569.9,25742.5,moderate,Conf_Bedrock,CB,985.838362765
1273,1273,16.6,25.98,13293.2,20804.6,moderate,Conf_Bedrock,CB,800.728512883
1274,1274,16.4,25.6,5085,7937.5,moderate,Conf_Bedrock,CB,310.13615287
1275,1275,16.4,25.6,17003,26541.2,moderate,Conf_Bedrock,CB,1036.87717089
1276,1276,16.42,25.62,16592.9,25889.8,moderate,Conf_Bedrock,CB,1010.35289427
1277,1277,15.7,24.5,9933.8,15501.8,moderate,Margin_Controlled,MC,632.122497365
1278,1278,15.7,24.5,15827.7,24699.3,moderate,Margin_Controlled,MC,1007.93771286
1279,1279,15.7,24.62,15431.3,24198.6,moderate,Conf_Bedrock,CB,982.395662655
1280,1280,15.72,24.7,16041.9,25205.7,moderate,Conf_Bedrock,CB,1020.41116467
1281,1281,15.8,24.7,16287.9,25462.7,moderate,Conf_Bedrock,CB,1030.92796904
1282,1282,15.65,24.4,7797.6,12157.3,moderate,Conf_Bedrock,CB,497.988031059
1283,1283,19.8,30.63,21499,33258.4,moderate,Conf_Bedrock,CB,1085.71548877
1284,1284,20.06,30.7,20971.1,32094.3,moderate,Conf_Bedrock,CB,1045.59540944
1285,1285,19.9,30.7,20670.3,31888.3,moderate,Conf_Bedrock,CB,1038.81036152
1286,1286,19.1,29.6,14311.3,22178.8,moderate,Conf_Bedrock,CB,749.179700576
1287,1287,19.12,29.44,19069.5,29362.2,moderate,Conf_Bedrock,CB,997.015617783
1288,1288,19.34,29.64,19208.9,29439.1,moderate,Conf_Bedrock,CB,992.833212345
1289,1289,19.02,29.43,23997.8,37132.2,moderate,Conf_Bedrock,CB,1261.63402413
1290,1290,19.1,29.5,19753,30508.5,moderate,Conf_Bedrock,CB,1034.25328247
1291,1291,19.1,29.5,19549.3,30193.9,moderate,Conf_Bedrock,CB,1023.4672354
1292,1292,19.9,30.8,23204.8,35915,moderate,Conf_Bedrock,CB,1166.0829551
1293,1293,19.9,30.8,20273.1,31377.5,moderate,Conf_Bedrock,CB,1018.63212904
1294,1294,19.96,30.8,20467.7,31583.5,moderate,Conf_Bedrock,CB,1025.38763241
1295,1295,20,30.65,20841.6,31939.8,moderate,Conf_Bedrock,CB,1042.2155097
1296,1296,19.92,30.7,19585.1,30183.8,moderate,Conf_Bedrock,CB,982.67186544
1297,1297,19.8,30.7,19909.7,30870,moderate,Conf_Bedrock,CB,1005.26241764
1298,1298,19.9,30.73,17017.6,26279,moderate,Conf_Bedrock,CB,854.805056211
1299,1299,19.9,30.72,20487.4,31626.8,moderate,Conf_Bedrock,CB,1029.51916514
1300,1300,25.9,39.6,12901.7,19726.1,moderate,Margin_Controlled,MC,497.697087483
1301,1301,25.9,39.62,26509.2,40551.9,moderate,Margin_Controlled,MC,1023.45032225
1302,1302,25.9,39.66,25750.5,39431.1,moderate,Margin_Controlled,MC,993.817794801
1303,1303,25.93,39.5,25259.8,38479,moderate,Margin_Controlled,MC,973.499696245
1304,1304,26,39.6,25283.7,38509.1,moderate,Margin_Controlled,MC,971.78907363
1305,1305,26,39.6,24857.1,37859.3,moderate,Margin_Controlled,MC,955.178829271
1306,1306,25.96,39.6,25772.1,39313.4,moderate,Margin_Controlled,MC,992.338869153
1307,1307,25.8,39.5,7360.4,11268.8,moderate,Margin_Controlled,MC,284.974571917
1308,1308,25.8,39.5,24734,37867.9,moderate,Margin_Controlled,MC,957.859310627
1309,1309,25.82,39.52,26020.2,39826.4,moderate,Margin_Controlled,MC,1007.49579131
1310,1310,26.1,39.9,28782.6,44001,moderate,Margin_Controlled,MC,1102.3750298
1311,1311,26.28,39.82,26266,39798.8,moderate,Margin_Controlled,MC,999.119541739
1312,1312,26.4,39.8,26376.2,39764.1,moderate,Margin_Controlled,MC,998.747301254
1313,1313,26.18,39.9,25221.3,38438.9,moderate,Conf_Bedrock,CB,962.599430236
1314,1314,26.1,39.9,25626.8,39176.5,moderate,Conf_Bedrock,CB,981.30754997
1315,1315,26.1,39.9,24917.6,38092.5,moderate,Conf_Bedrock,CB,953.801227945
1316,1316,26.1,39.9,26086.1,39878.7,moderate,Conf_Bedrock,CB,999.116600853
1317,1317,26.1,39.96,27010.8,41354.5,moderate,Conf_Bedrock,CB,1034.97484478
1318,1318,26.1,40,25803.2,39545.2,poor,Wandering_Gravel,WA,988.149014103
1319,1319,26.2,40,14155.5,21611.4,poor,Wandering_Gravel,WA,539.885364998
1320,1320,26.2,40,25294.6,38617.7,poor,Wandering_Gravel,WA,964.677930779
1321,1321,26.2,40,25226.1,38513.1,poor,Wandering_Gravel,WA,962.025485591
1322,1322,26.2,40.1,25435.6,38930,poor,Wandering_Gravel,WA,970.117342141
1323,1323,26.44,40.24,26770.7,40743.3,poor,Wandering_Gravel,WA,1012.31259745
1324,1324,26.5,40.3,25323.1,38510.2,poor,Wandering_Gravel,WA,954.688448533
1325,1325,26.42,40.3,27436.5,41850.5,poor,Wandering_Gravel,WA,1038.61263242
1326,1326,26.64,40.66,25388.4,38749.8,moderate,Wandering_Gravel,WA,952.087301354
1327,1327,27,41.2,26862,40989.4,moderate,Wandering_Gravel,WA,994.483596083
1328,1328,27,41.2,25782.9,39342.8,moderate,Wandering_Gravel,WA,954.012052997
1329,1329,27,41.2,26427.4,40326.2,moderate,Wandering_Gravel,WA,978.180046443
1330,1330,27.02,41.28,26432.4,40382.3,moderate,Wandering_Gravel,WA,977.634887039
1331,1331,27.1,41.3,27007.2,41158.5,moderate,Wandering_Gravel,WA,996.190187847
1332,1332,27.1,41.38,25895.5,39540.8,moderate,Wandering_Gravel,WA,954.644798616
1333,1333,27.1,41.4,26181.7,39997.2,moderate,Wandering_Gravel,WA,965.337531441
1334,1334,27.1,41.4,13229.5,20210.3,moderate,Planform_Controlled,PC,487.727646749
1335,1335,27.13,41.42,26042.3,39759.4,moderate,Planform_Controlled,PC,959.049750086
1336,1336,27.2,41.5,16413.6,25042.8,moderate,Planform_Controlled,PC,602.804285948
1337,1337,27.2,41.5,12808.3,19542.1,moderate,Planform_Controlled,PC,470.402187076
1338,1338,27.2,41.5,25982.2,39641.9,moderate,Planform_Controlled,PC,954.304509512
1339,1339,28,42.8,27237.4,41634.3,moderate,Planform_Controlled,PC,972.044171201
1340,1340,28,42.8,26483.4,40481.7,moderate,Planform_Controlled,PC,944.780937151
1341,1341,28,42.8,26819.3,40995.3,moderate,Planform_Controlled,PC,956.938542205
1342,1342,28.1,42.8,28102,42803,moderate,Planform_Controlled,PC,999.723993244
1343,1343,28.1,42.8,29060.5,44262.9,moderate,Planform_Controlled,PC,1034.28310171
1344,1344,28.1,42.87,28093.2,42859.7,moderate,Planform_Controlled,PC,999.413885052
1345,1345,28.1,42.9,27215.9,41550.3,moderate,Planform_Controlled,PC,967.782061786
1346,1346,28.7,43.74,24728.6,37687.4,moderate,Planform_Controlled,PC,860.860440027
1347,1347,28.7,43.8,28353.8,43271.6,moderate,Planform_Controlled,PC,987.431509338
1348,1348,28.7,43.8,10339.7,15779.7,moderate,Planform_Controlled,PC,359.866700089
1349,1349,28.76,43.8,29024.7,44203.2,moderate,Planform_Controlled,PC,1008.97718398
1350,1350,28.8,43.8,29748.5,45242.6,moderate,Planform_Controlled,PC,1033.02446076
1351,1351,28.8,43.86,29090.9,44303,moderate,Margin_Controlled,MC,1009.89134982
1352,1352,28.8,43.87,30371.4,46263.7,moderate,Margin_Controlled,MC,1054.92931253
1353,1353,28.8,43.8,29772.3,45278.8,moderate,Margin_Controlled,MC,1033.8573434
1354,1354,28.8,43.83,27654.7,42086.9,moderate,Margin_Controlled,MC,959.357949813
1355,1355,28.8,43.9,28115.5,42856.6,moderate,Margin_Controlled,MC,975.575247579
1356,1356,28.8,43.9,27979.3,42649,moderate,Margin_Controlled,MC,970.779718935
1357,1357,28.8,43.88,27896.8,42503.9,moderate,Margin_Controlled,MC,967.870844267
1358,1358,28.76,43.8,28081.5,42766.7,moderate,Margin_Controlled,MC,975.753054134
1359,1359,28.8,43.9,34504.2,52594.9,moderate,Margin_Controlled,MC,1197.98548303
1360,1360,29.35,44.72,29002.2,44190.1,moderate,Margin_Controlled,MC,987.650391843
1361,1361,32.1,48.8,32265.2,49051.1,moderate,Margin_Controlled,MC,1004.35729428
1362,1362,32.1,48.8,31493.4,47877.9,moderate,Margin_Controlled,MC,980.501853833
1363,1363,32.1,48.8,31482.6,47861.3,moderate,Margin_Controlled,MC,980.156617383
1364,1364,32.1,48.88,33589.9,51148.8,moderate,Margin_Controlled,MC,1046.68820317
1365,1365,32.2,48.9,31921.8,48477.5,moderate,Margin_Controlled,MC,990.898962943
1366,1366,32.2,48.9,33406.7,50732.5,moderate,Conf_Bedrock,CB,1037.63271618
1367,1367,32.2,48.9,30627.9,46512.6,moderate,Conf_Bedrock,CB,950.163191131
1368,1368,32.24,48.94,30946.2,46976,moderate,Conf_Bedrock,CB,958.974239421
1369,1369,32.3,49.08,36354.9,55241.5,moderate,Conf_Bedrock,CB,1124.66822591
1370,1370,32.3,49.1,32631.6,49604.1,moderate,Margin_Controlled,MC,1010.03924199
1371,1371,32.3,49.1,32088.1,48777.9,moderate,Margin_Controlled,MC,992.992357063
1372,1372,32.3,49.1,31420.6,47763.3,moderate,Margin_Controlled,MC,972.037656457
1373,1373,32.3,49.1,30723.6,46703.7,moderate,Margin_Controlled,MC,950.161429129
1374,1374,32.3,49.1,32771.1,49816.1,moderate,Margin_Controlled,MC,1014.42186133
1375,1375,32.3,49.1,33097.7,50312.6,moderate,Margin_Controlled,MC,1024.67051287
1376,1376,32.3,49.1,31134.2,47327.8,moderate,Margin_Controlled,MC,963.046649945
1377,1377,32.38,49.2,31228.7,47450.6,moderate,Margin_Controlled,MC,963.594619949
1378,1378,32.7,49.6,11225.8,17027.6,moderate,Margin_Controlled,MC,343.090759397
1379,1379,32.7,49.6,32077.2,48655.3,moderate,Margin_Controlled,MC,980.337267563
1380,1380,32.7,49.6,32222.3,48875.4,moderate,Margin_Controlled,MC,984.829978828
1381,1381,32.7,49.7,13512.5,20537.3,moderate,Margin_Controlled,MC,413.29190812
1382,1382,32.7,49.7,32986.9,50136.1,moderate,Margin_Controlled,MC,1008.53882173
1383,1383,32.77,49.85,31964.2,48624.2,moderate,Margin_Controlled,MC,974.70341739
1384,1384,32.88,49.9,32216.7,48893.3,moderate,Margin_Controlled,MC,979.174070801
1385,1385,32.9,49.9,32274.9,48951.9,moderate,Margin_Controlled,MC,980.364147485
1386,1386,32.9,49.9,31012.4,47037,moderate,Margin_Controlled,MC,941.448602003
1387,1387,32.9,49.9,31169.3,47275.1,moderate,Margin_Controlled,MC,946.286119812
1388,1388,32.9,49.84,31263.2,47360.5,moderate,Margin_Controlled,MC,949.186477718
1389,1389,32.98,49.8,32160.2,48562.2,moderate,Margin_Controlled,MC,974.434095576
1390,1390,32.86,49.8,31646.7,47961.2,moderate,Margin_Controlled,MC,962.191830603
1391,1391,33.3,50.5,33765.8,51206.3,moderate,Conf_Bedrock,CB,1013.39305584
1392,1392,33.3,50.5,32978.4,50012.3,moderate,Conf_Bedrock,CB,989.842557798
1393,1393,33.3,50.58,31460.5,47786,moderate,Conf_Bedrock,CB,943.59986006
1394,1394,33.3,50.5,35889.3,54426.7,moderate,Margin_Controlled,MC,1077.75915199
1395,1395,33.3,50.5,32836.6,49797.3,moderate,Margin_Controlled,MC,985.526694885
1396,1396,33.3,50.5,34080.8,51684.1,moderate,Margin_Controlled,MC,1023.42558793
1397,1397,33.3,50.5,32618.3,49466.3,moderate,Margin_Controlled,MC,978.892930661
1398,1398,33.3,50.5,32149,48754.5,moderate,Margin_Controlled,MC,964.583894582
1399,1399,33.2,50.4,11370.3,17260.9,moderate,Margin_Controlled,MC,342.414526102
1400,1400,33.2,50.38,32728.9,49665.2,moderate,Margin_Controlled,MC,985.253909185
1401,1401,32.9,49.9,11851.5,17975.3,moderate,Margin_Controlled,MC,359.918372838
1402,1402,32.9,50,31991.3,48619,moderate,Margin_Controlled,MC,971.628819738
1403,1403,33.4,50.6,30767.4,46611.7,moderate,Conf_Bedrock,CB,920.138251433
1404,1404,33.4,50.6,32620.4,49418.9,moderate,Conf_Bedrock,CB,975.960543931
1405,1405,33.4,50.67,33649.9,51049.1,moderate,Conf_Bedrock,CB,1007.22768158
1406,1406,33.4,50.7,33044,50159.6,moderate,Conf_Bedrock,CB,988.833936448
1407,1407,33.4,50.7,32979.6,50061.8,moderate,Conf_Bedrock,CB,986.869295161
1408,1408,33.4,50.7,33192.8,50385.5,moderate,Conf_Bedrock,CB,993.340503739
1409,1409,33.4,50.7,32812.8,49808.7,moderate,Conf_Bedrock,CB,981.80471369
1410,1410,33.45,50.7,32100.8,48655,moderate,Conf_Bedrock,CB,958.715738169
1411,1411,33.5,50.7,32289.9,48868.6,moderate,Conf_Bedrock,CB,962.988940481
1412,1412,33.5,50.8,34099.2,51708.7,moderate,Conf_Bedrock,CB,1017.79365122
1413,1413,33.5,50.8,32229.8,48873.9,moderate,Conf_Bedrock,CB,961.167539427
1414,1414,33.7,51.1,20176.5,30594,moderate,Margin_Controlled,MC,598.304977431
1415,1415,33.7,51.1,34728,52658.8,moderate,Margin_Controlled,MC,1030.59002929
1416,1416,33.7,51.1,32746,49653.4,moderate,Margin_Controlled,MC,970.911166995
1417,1417,33.7,51.1,32507,49291,moderate,Wandering_Gravel,WA,963.718281623
1418,1418,33.7,51.1,32919.3,49916.2,moderate,Wandering_Gravel,WA,976.137958654
1419,1419,33.7,51.2,31950.4,48541.8,moderate,Wandering_Gravel,WA,946.946971152
1420,1420,33.72,51.2,32403.6,49201.2,moderate,Wandering_Gravel,WA,960.023086657
1421,1421,33.7,51.2,33345.9,50662,moderate,Wandering_Gravel,WA,988.979863564
1422,1422,33.7,51.2,33127.7,50330.5,moderate,Wandering_Gravel,WA,982.405390173
1423,1423,33.6,50.9,7352.2,11137.7,moderate,Margin_Controlled,MC,218.539381849
1424,1424,33.8,51.2,42173.3,63883.9,moderate,Wandering_Gravel,WA,1247.3371172
1425,1425,28.77,43.75,27407.6,41678.3,moderate,Wandering_Gravel,WA,951.576482939
1426,1426,33.8,51.3,32577.9,49445.1,moderate,Wandering_Gravel,WA,962.945125786
1427,1427,33.82,51.3,32042.6,48603.9,moderate,Wandering_Gravel,WA,946.2943872
1428,1428,33.9,51.38,33455.4,50706.2,moderate,Wandering_Gravel,WA,986.332977267
1429,1429,33.9,51.4,33015.3,50058.6,moderate,Wandering_Gravel,WA,973.149405665
1430,1430,33.96,51.46,32915.6,49877.5,moderate,Wandering_Gravel,WA,968.42660651
1431,1431,34.07,51.5,19938.8,30139.4,moderate,Margin_Controlled,MC,584.694768836
1432,1432,34.08,51.5,32335.8,48864.2,moderate,Margin_Controlled,MC,947.685283079
1433,1433,34,51.5,32711.3,49548,moderate,Margin_Controlled,MC,961.168488928
1434,1434,34.03,51.5,32511.5,49202,moderate,Margin_Controlled,MC,954.343837969
1435,1435,34.1,51.5,32268.4,48733.8,moderate,Margin_Controlled,MC,945.11268037
1436,1436,34.1,51.52,32788.5,49538.6,moderate,Margin_Controlled,MC,960.59859766
1437,1437,34.08,51.6,33359,50508.4,moderate,Margin_Controlled,MC,978.164319709
1438,1438,34.04,51.64,34571.1,52445.7,moderate,Margin_Controlled,MC,1015.48430843
1526,1526,43.25,65.1,13350,20094.4,moderate,Conf_Bedrock,CB,308.573208568
1541,1541,3.9,7.2,2187,4037.5,moderate,Conf_Floodplain,CF,560.906281587
1542,1542,4.06,7.36,4261,7724.3,moderate,Conf_Floodplain,CF,1049.89831479
1543,1543,4.17,7.48,4283.3,7683.2,moderate,Conf_Floodplain,CF,1027.23005363
1544,1544,4.22,7.44,4205.6,7414.7,moderate,Conf_Floodplain,CF,996.202132145
1545,1545,4.15,7.5,4119.9,7445.6,moderate,Conf_Floodplain,CF,992.292874861
1546,1546,4.18,7.54,4094.8,7386.3,moderate,Conf_Floodplain,CF,978.950549477
1547,1547,4.26,7.88,4973,9198.8,moderate,Conf_Floodplain,CF,1167.85208138
1548,1548,4.3,7.8,4493.3,8150.6,moderate,Conf_Floodplain,CF,1045.27766715
1549,1549,4.42,7.88,4650.7,8291.2,poor,Conf_Floodplain,CF,1052.6217471
1550,1550,4.5,8.1,4723.1,8501.6,poor,Conf_Floodplain,CF,1049.97616996
1551,1551,4.5,8.1,4595.9,8272.6,poor,AlluvialFan,AF,1021.2815481
1554,1554,4.42,7.75,3640.8,6383.7,moderate,Margin_Controlled,MC,823.112908332
1555,1555,4.4,7.8,2323.5,4118.9,moderate,Wandering_Gravel,WA,527.772098348
1556,1556,4.4,7.9,2493.4,4476.8,moderate,Wandering_Gravel,WA,566.212612001
1557,1557,4.4,7.8,4381.6,7767.3,moderate,Margin_Controlled,MC,995.448392172
1558,1558,4.44,7.8,4399.8,7729.4,moderate,Margin_Controlled,MC,990.526434633
1559,1559,4.4,7.72,4293.5,7533.2,moderate,Margin_Controlled,MC,975.222153984
1560,1560,4.24,7.6,4070.5,7296.2,moderate,Conf_Floodplain,CF,959.262873472
1561,1561,3.97,7.22,4678.5,8508.5,poor,Wandering_Gravel,WA,1177.76168738
1562,1562,3.7,6.8,2023.5,3718.9,poor,Margin_Controlled,MC,546.474976463
1574,1574,4.22,6.48,4006.9,6152.8,intact,Margin_Controlled,MC,948.758003679
1575,1575,4.4,6.76,4179.3,6421,intact,Margin_Controlled,MC,949.094421067
1576,1576,4.4,7,4195.4,6674.4,intact,Margin_Controlled,MC,952.763789422
1577,1577,4.4,7.1,4252.3,6861.7,intact,Margin_Controlled,MC,965.812465994
1585,1585,2.5,5.22,2569.8,5365.8,good,Conf_Floodplain,CF,1028.0086685
1586,1586,3.05,5.85,2565.1,4919.9,good,Conf_Floodplain,CF,840.153966994
1587,1587,3.1,5.9,3050.7,5806.2,good,Conf_Floodplain,CF,983.505463864
1588,1588,3.1,5.95,3035.3,5825.8,moderate,Conf_Floodplain,CF,978.462136813
1589,1589,3.1,6,2981.5,5770.7,poor,Conf_Floodplain,CF,960.844677084
1592,1592,5.72,9.7,3839.1,6510.3,poor,Conf_Floodplain,CF,670.649504851
1593,1593,5.8,9.72,5572.1,9338.1,poor,Wandering_Gravel,WA,959.929678746
1594,1594,5.58,9.76,5367.3,9388,poor,Wandering_Gravel,WA,961.120683122
1595,1595,5.58,9.62,5473.5,9436.5,poor,Wandering_Gravel,WA,980.373884978
1596,1596,5.6,9.7,5432.8,9410.3,poor,Wandering_Gravel,WA,969.466209881
1597,1597,5.6,9.7,5386.9,9330.9,poor,Wandering_Gravel,WA,961.185729602
1598,1598,5.6,9.7,5395.3,9345.5,poor,Wandering_Gravel,WA,962.714154745
1599,1599,5.3,9.07,2673.4,4575.1,good,Margin_Controlled,MC,504.009245446
1600,1600,5.3,8.83,3355.3,5590.1,good,Conf_Floodplain,CF,632.486369599
1601,1601,5.3,8.9,2645.2,4441.9,moderate,Conf_Floodplain,CF,498.605989945
1602,1602,5.38,9.02,5114.4,8574.7,moderate,Conf_Floodplain,CF,949.73106331
1603,1603,5.44,9.24,5214.8,8857.4,moderate,Planform_Controlled,PC,957.791295053
1604,1604,5.5,9.3,5251.7,8880.2,moderate,Planform_Controlled,PC,954.007446597
1605,1605,5.5,9.3,5276.7,8922.5,poor,Conf_Floodplain,CF,958.61102391
1606,1606,4.9,8.53,3804.3,6622.5,good,Margin_Controlled,MC,775.740104023
1607,1607,4.2,7.5,1439.5,2570.5,moderate,Conf_Floodplain,CF,342.460325508
1608,1608,4.2,7.6,3977.7,7197.7,moderate,Conf_Floodplain,CF,946.098466558
1609,1609,4.2,7.62,4056.2,7359.1,good,Conf_Floodplain,CF,965.023714134
1610,1610,4.5,7.97,4972.8,8807.4,good,Margin_Controlled,MC,1104.18375789
1611,1611,4.4,7.8,2754.9,4883.7,good,Margin_Controlled,MC,625.701075344
1612,1612,3.9,7.1,1740.9,3169.3,moderate,Conf_Floodplain,CF,445.993073123
1613,1613,3.17,6.05,3017.7,5759.4,moderate,Conf_Floodplain,CF,951.063511737
1614,1614,2.55,5.4,845,1789.4,good,Conf_Floodplain,CF,331.266014767
1615,1615,2.54,5.2,2485.5,5088.5,good,Conf_Floodplain,CF,977.884187325
1616,1616,2.65,5.25,2546,5043.9,good,Conf_Floodplain,CF,959.783634329
1617,1617,2.7,5.3,2573.3,5051.3,good,Conf_Floodplain,CF,952.006257114
1618,1618,2.8,5.4,2700.6,5208.3,good,Conf_Floodplain,CF,963.600098313
1619,1619,2.83,5.5,2709.8,5266.4,good,Conf_Floodplain,CF,956.515033345
1620,1620,2.9,5.62,2787.5,5401.9,good,Conf_Floodplain,CF,960.2483031
1621,1621,2.98,5.78,3019.2,5856,moderate,Conf_Floodplain,CF,1013.00593895
1622,1622,3,5.8,3109.4,6011.6,moderate,Conf_Floodplain,CF,1036.68619613
1623,1623,3,5.8,3064.9,5925.5,poor,Conf_Floodplain,CF,1021.62378489
1624,1624,1.93,4.23,2000.9,4385.5,moderate,Wandering_Gravel,WA,1036.8841802
1625,1625,2.08,4.46,2152.2,4614.9,moderate,Wandering_Gravel,WA,1034.84157477
1626,1626,2.23,4.7,1605.4,3383.5,moderate,Wandering_Gravel,WA,719.860720644
1627,1627,2.45,4.95,2505.7,5062.6,moderate,Wandering_Gravel,WA,1022.73127835
1628,1628,2.62,5.24,2662.1,5324.2,poor,Wandering_Gravel,WA,1015.97063686
1635,1635,4.1,6.7,4167.4,6810.2,good,Planform_Controlled,PC,1016.36074111
1636,1636,4,6.7,3936.6,6593.8,good,Planform_Controlled,PC,983.701917147
1637,1637,3.7,6.8,3778.4,6944.1,moderate,Planform_Controlled,PC,1021.16059714
1638,1638,3.7,6.8,3780.7,6948.3,moderate,Margin_Controlled,MC,1021.78530625
1639,1639,3.7,6.82,3770.5,6949.9,poor,Wandering_Gravel,WA,1018.98882926
1651,1651,2.12,4.47,2520.9,5315.4,good,Conf_Floodplain,CF,1188.83480798
1652,1652,2.2,4.38,2311.4,4601.7,good,Conf_Floodplain,CF,1050.74457849
1653,1653,2.16,4.46,2237.9,4620.8,good,Conf_Floodplain,CF,1036.03478425
1654,1654,3.46,6.24,3117.6,5622.4,good,Conf_Floodplain,CF,900.195191163
1655,1655,3.55,6.38,3425.1,6155.5,good,Conf_Floodplain,CF,964.080391286
1656,1656,3.48,6.42,3621.9,6681.7,good,Conf_Floodplain,CF,1040.89801463
1657,1657,3.5,6.56,3597.3,6742.4,good,Conf_Floodplain,CF,1027.78872169
1658,1658,3.58,6.68,3635.8,6784,good,Conf_Floodplain,CF,1015.41947275
1659,1659,3.7,6.92,3875.8,7248.7,good,Conf_Floodplain,CF,1047.69698156
1660,1660,3.62,7.06,3642.4,7103.6,good,Conf_Floodplain,CF,1005.91856461
1661,1661,3.6,6.78,3432.8,6465.1,good,Conf_Floodplain,CF,952.701023958
1662,1662,3.62,6.8,3469.7,6517.6,good,Conf_Floodplain,CF,957.675344149
1663,1663,3.7,6.8,3505.3,6442.1,good,Conf_Floodplain,CF,946.445361506
1664,1664,3.7,6.8,3543.3,6512.1,good,Conf_Floodplain,CF,956.861172464
1667,1667,3.1,5.95,3042.4,5839.5,good,Conf_Floodplain,CF,980.880005127
1668,1668,3.1,5.82,2969.9,5575.8,good,Conf_Floodplain,CF,957.238581885
1679,1679,2.3,4.78,2362.9,4910.8,good,Conf_Floodplain,CF,1027.43256605
1680,1680,2.38,4.9,2496.9,5140.6,moderate,Conf_Floodplain,CF,1049.49956976
1681,1681,2.4,4.98,2489.1,5164.8,moderate,Conf_Floodplain,CF,1037.3318492
1682,1682,2.76,5.26,2689.8,5126.2,good,Wandering_Gravel,WA,974.009053622
1683,1683,2.8,5.35,2748.2,5251,good,Margin_Controlled,MC,981.031984341
1684,1684,2.88,5.4,2971.7,5572,good,Margin_Controlled,MC,1031.96068624
1685,1685,2.9,5.44,2909.8,5458.4,moderate,Wandering_Gravel,WA,1003.16783266
1686,1686,2.9,5.47,2853,5381.3,poor,Wandering_Gravel,WA,983.333674948
1697,1697,3.44,6,3554.5,6199.7,good,Conf_Floodplain,CF,1033.44821382
1698,1698,3.64,6.28,3677.6,6344.9,good,Conf_Floodplain,CF,1010.15090052
