RECNO,GEOC_ID,HUC_08,GNIS_NAME,LENGTH,WIDE_WW,WIDE_BF,AREA_WW,AREA_BF,SPAWN,REAR,RT_FISHUSE,RS,GEO_COND,COND_HIST,COND_EX,COND_RP,oPBRC_CR
2876,203,17060204,Lemhi River,480.870934291,17.6,27.4,8472.7,13190.4,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
2878,205,17060204,Lemhi River,981.23820374699994,17.6,27.4,17267.9,26883,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
2880,207,17060204,Lemhi River,1652.6326946,17.6,27.4,29090.7,45288.9,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
2881,208,17060204,Lemhi River,1425.66348189,17.6,27.4,25091.1,39062.2,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
2883,210,17060204,NA,9.34944503142,0,0,0,0,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
2884,211,17060204,Lemhi River,1304.9450401,17.8,27.7,23232,36153.2,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
2885,212,17060204,NA,195.941596295,17.8,27.7,3488.3,5428.4,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
2886,213,17060204,Lemhi River,39.6572084936,17.8,27.7,705.6,1098.1,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
2887,214,17060204,Lemhi River,1007.36179098,17.8,27.7,17930.2,27902.7,1,1,Wandering_Gravel,WA,poor,intact,poor,poor,NA
2888,215,17060204,NA,9.06151269428,0,0,0,0,1,1,Wandering_Gravel,WA,poor,intact,poor,poor,NA
2890,217,17060204,Lemhi River,1517.66645257,17.8,27.7,27034.3,42070.2,1,1,Wandering_Gravel,WA,poor,intact,poor,poor,NA
2891,218,17060204,Lemhi River,113.513131908,17.8,27.7,2022.5,3147.3,1,1,Wandering_Gravel,WA,poor,intact,poor,poor,NA
2894,221,17060204,NA,35.8154216557,0,0,0,0,1,1,Wandering_Gravel,WA,poor,intact,poor,poor,NA
2895,222,17060204,NA,54.7938238083,0,0,0,0,1,1,Wandering_Gravel,WA,poor,intact,poor,poor,NA
2916,243,17060204,NA,28.7085507736,0,0,0,0,1,1,AlluvialFan,AF,poor,intact,poor,poor,NA
2921,248,17060204,NA,51.086145397,0,0,0,0,1,1,Margin_Controlled,MC,good,intact,good,intact,Easiest - Low-Hanging Fruit
2945,272,17060204,NA,22.0634763948,0,0,0,0,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
2967,294,17060204,Hayden Creek,309.769488255,5.7,9.8,1766.5,3037.2,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
2980,307,17060204,Lemhi River,170.582975607,8.5,14,1450.8,2389.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3001,328,17060204,Lemhi River,139.475215056,11,17.6,1534.3,2454.8,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
3002,329,17060204,Lemhi River,408.71973439,8.5,14,3475.4,5724.2,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3017,344,17060204,Lemhi River,1649.59493227,12.51,19.83,20645.9,32726.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3030,357,17060204,NA,155.60269914,3.8,6.9,591.3,1073.6,1,1,NA,NA,good,intact,good,good,NA
3033,360,17060204,Lemhi River,913.678759754,0,0,0,0,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3043,370,17060204,Lemhi River,1701.39016273,12.73,20.21,21663.8,34393.2,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
3067,394,17060204,Kenney Creek,302.49696076,3.3,6.35,998.3,1920.9,1,1,Margin_Controlled,MC,good,intact,good,intact,Easiest - Low-Hanging Fruit
3078,405,17060204,Hayden Creek,2815.74229951,2.05,4.41,5775.9,12425.2,1,1,NA,NA,intact,intact,intact,intact,Straight Forward - Quick Return
3083,410,17060204,Lemhi River,367.478163531,10.5,17,3858.6,6247.3,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3116,443,17060204,Hayden Creek,1308.91329535,6.8,11.42,8901.6,14949.5,1,1,Planform_Controlled,PC,poor,intact,poor,poor,NA
3123,450,17060204,Lemhi River,31.6677636653,17.6,27.4,557.8,868.4,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
3128,455,17060204,Hayden Creek,1422.98499267,5.8,9.9,8259,14097.3,1,1,Planform_Controlled,PC,poor,intact,poor,good,Straight Forward - Quick Return
3139,466,17060204,Lemhi River,782.437047608,12.2,19.35,9549.2,15145.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3151,478,17060204,Lemhi River,288.376386806,11.7,18.7,3375,5394.2,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3162,489,17060204,Hayden Creek,466.159321557,6.8,11.4,3170.5,5315.2,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3163,490,17060204,Hayden Creek,328.49334591,5.6,9.7,1841.3,3189.4,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
3171,498,17060204,Hayden Creek,1957.41776982,4.02,7.31,7876.5,14322.6,1,1,Planform_Controlled,PC,good,intact,good,intact,Strategic - Long-Term Investment
3172,499,17060204,West Fork Hayden Creek,330.696639756,2.5,5,826.6,1653.2,1,1,NA,NA,intact,intact,intact,intact,NA
3189,516,17060204,NA,96.3575118486,0,0,0,0,1,1,Conf_Bedrock,CB,good,intact,good,intact,Easiest - Low-Hanging Fruit
3202,529,17060204,Hayden Creek,1223.46976209,6.8,11.48,8324.2,14053.1,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3204,531,17060204,Little Eightmile Creek,195.325354903,2.6,5.2,508.2,1016.4,1,1,AlluvialFan,AF,poor,intact,poor,poor,NA
3214,541,17060204,Bohannon Creek,821.296765332,2.95,5.8,2424.1,4766.1,1,1,AlluvialFan,AF,poor,intact,poor,poor,NA
3216,543,17060204,Bear Valley Creek,640.925402178,3,5.7,1923.1,3653.9,1,1,NA,NA,good,intact,good,good,Straight Forward - Quick Return
3218,545,17060204,Lemhi River,397.951131938,12.45,19.8,4955.7,7881.3,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3226,553,17060204,Hayden Creek,664.080885859,4.5,8.1,2991.2,5384.1,1,1,NA,NA,good,intact,good,intact,Strategic - Long-Term Investment
3231,558,17060204,Kenney Creek,1002.57116974,2.32,4.88,2328.1,4897.1,1,1,Conf_Bedrock,CB,good,intact,good,intact,Easiest - Low-Hanging Fruit
3238,565,17060204,NA,74.7714343885,0,0,0,0,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3241,568,17060204,West Fork Hayden Creek,651.109377513,2.5,5,1627.1,3254.3,1,1,NA,NA,intact,intact,intact,intact,Strategic - Long-Term Investment
3243,570,17060204,Hayden Creek,2609.74988051,3.44,6.46,8986.6,16875.9,1,1,NA,NA,good,intact,good,intact,Strategic - Long-Term Investment
3254,581,17060204,Lemhi River,269.855517167,8.5,14,2295,3780,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3276,603,17060204,Bohannon Creek,1157.20251392,3,5.9,3473.5,6831.1,1,1,AlluvialFan,AF,poor,intact,poor,poor,NA
3289,616,17060204,Bohannon Creek,1361.49903103,3,5.9,4086.1,8036,1,1,AlluvialFan,AF,poor,intact,poor,poor,NA
3293,620,17060204,Lemhi River,1217.50731362,10.7,17.2,13031.2,20947.3,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
3305,632,17060204,Lemhi River,861.811106218,12.8,20.4,11033.4,17584.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3308,635,17060204,Wright Creek,723.369183704,2.17,4.5,1570.1,3256,1,1,NA,NA,good,intact,good,intact,Strategic - Long-Term Investment
3315,642,17060204,Lemhi River,210.494560621,9.2,15.09,1936.7,3176.6,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
3329,656,17060204,Hayden Creek,660.085317038,3.13,6.07,2065.6,4005.7,1,1,NA,NA,intact,intact,intact,intact,Strategic - Long-Term Investment
3339,666,17060204,Lemhi River,405.263502846,11.7,18.7,4741.5,7578.4,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3351,678,17060204,Kenney Creek,646.793947052,3.2,6.13,2069.4,3964.2,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
3366,693,17060204,Lemhi River,518.618977163,11.1,17.8,5759,9235.2,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3386,713,17060204,Hayden Creek,1344.6577968,6.8,11.5,9149.1,15472.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3388,715,17060204,Lemhi River,49.4655151527,11.5,18.4,568.6,909.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3394,721,17060204,Bear Valley Creek,578.876141564,3.9,7.1,2257.2,4109.2,1,1,NA,NA,good,intact,good,intact,Strategic - Long-Term Investment
3397,724,17060204,Lemhi River,569.861822389,12.4,19.6,7066.9,11170.2,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3407,734,17060204,Lemhi River,138.854135135,16.3,25.5,2265.1,3543.6,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3436,763,17060204,Lemhi River,1057.62189523,12.6,20,13335,21166.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3454,781,17060204,Lemhi River,629.014224735,13.2,20.9,8312,13160.6,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
3459,786,17060204,East Fork Hayden Creek,3105.0350136,2.37,4.91,7364.6,15257.5,1,1,Conf_Bedrock,CB,good,intact,good,good,Straight Forward - Quick Return
3475,802,17060204,NA,87.0761459551,0,0,0,0,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3480,807,17060204,NA,14.2638049159,0,0,0,0,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3532,859,17060204,Lemhi River,136.31428595,8.5,14,1159.7,1910.1,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3552,879,17060204,East Fork Hayden Creek,2613.86052114,2.45,5.05,6406.5,13205.3,1,1,Conf_Bedrock,CB,good,intact,good,intact,Strategic - Long-Term Investment
3566,893,17060204,Kenney Creek,368.291603289,3.3,6.4,1215.2,2356.8,1,1,AlluvialFan,AF,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
3606,933,17060204,Bear Valley Creek,1238.30911364,3.07,5.98,3801.4,7404.6,1,1,NA,NA,good,intact,good,good,Straight Forward - Quick Return
3607,934,17060204,Hayden Creek,1767.03337622,3.84,7.03,6791.2,12432.8,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
3621,948,17060204,Hayden Creek,688.0975063,5.8,9.9,3994,6817.4,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
3623,950,17060204,Wright Creek,2625.50047592,2.14,4.51,5620.8,11845.7,1,1,Conf_Bedrock,CB,good,intact,good,intact,Easiest - Low-Hanging Fruit
3633,960,17060204,Lemhi River,836.773512569,12.85,20.4,10756.1,17075.8,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3636,963,17060204,Lemhi River,808.001930598,11,17.7,8890.9,14306.2,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
3652,979,17060204,Lemhi River,929.111042525,12.78,20.1,11880.2,18684.9,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
3654,981,17060204,Hayden Creek,898.675226573,4.5,8.03,4047.4,7222.3,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
3662,989,17060204,Kenney Creek,1134.5147507,3.2,6.18,3631.6,7013.5,1,1,Margin_Controlled,MC,good,intact,good,good,NA
3665,992,17060204,Lemhi River,1734.16265597,13.12,20.72,22767.3,35955.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3669,996,17060204,Lemhi River,147.072447955,10.7,17.2,1574.3,2530.6,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
3672,999,17060204,Bear Valley Creek,2064.79618214,2.9,5.57,5986.5,11498.2,1,1,NA,NA,good,intact,good,good,Straight Forward - Quick Return
3693,1020,17060204,Lemhi River,125.954233908,11,17.6,1386.7,2218.7,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
3727,1054,17060204,Bear Valley Creek,764.713349664,3.85,7,2943.2,5351.3,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
3750,1077,17060204,Lemhi River,3226.18469269,12.01,19.11,38760.5,61674.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3751,1078,17060204,Lemhi River,1031.82870789,12,19.06,12387.3,19675.1,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
3760,1087,17060204,Lemhi River,1475.16696137,12.8,20.14,18888.2,29719.3,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
3762,1089,17060204,NA,62.3791396239,0,0,0,0,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
3772,1099,17060204,Lemhi River,503.041990451,11.05,17.75,5559.9,8931.1,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3786,1113,17060204,NA,111.545710785,5.8,9.93,647.6,1108.7,1,1,Planform_Controlled,PC,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
3800,1127,17060204,Bohannon Creek,384.819833685,2.2,4.7,847.4,1810.4,1,1,Wandering_Gravel,WA,poor,intact,poor,good,Straight Forward - Quick Return
3802,1129,17060204,Bear Valley Creek,1494.29324129,3.49,6.53,5216.8,9760.9,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
3807,1134,17060204,Bohannon Creek,1127.33701741,2.12,4.65,2391.6,5245.7,1,1,AlluvialFan,AF,moderate,intact,moderate,good,Strategic - Long-Term Investment
3813,1140,17060204,Lemhi River,2122.97992983,9.2,15.09,19539.5,32049,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3817,1144,17060204,NA,76.4921057571,0,0,0,0,1,1,AlluvialFan,AF,moderate,intact,moderate,moderate,NA
3822,1149,17060204,Bohannon Creek,251.632133425,2.25,4.8,566.5,1208.4,1,1,AlluvialFan,AF,moderate,intact,moderate,moderate,NA
3828,1155,17060204,Lemhi River,1829.68159249,12.33,19.63,22565.7,35925.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3832,1159,17060204,NA,166.170226162,0,0,0,0,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
3836,1163,17060204,Bohannon Creek,521.652604849,3,5.8,1565.7,3027.1,1,1,AlluvialFan,AF,poor,intact,poor,poor,NA
3843,1170,17060204,Lemhi River,905.647647228,12,19.1,10872.3,17305,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3854,1181,17060204,Kenney Creek,1872.93831151,2.92,5.72,5470,10715.3,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
3862,1189,17060204,Kenney Creek,884.658974152,3.3,6.3,2919.6,5573.7,1,1,Margin_Controlled,MC,good,intact,good,good,NA
3873,1200,17060204,Kenney Creek,575.460430439,3.4,6.4,1957.2,3684.2,1,1,AlluvialFan,AF,moderate,intact,moderate,good,Straight Forward - Quick Return
3897,1224,17060204,NA,76.2207144695,5.8,9.91,442,755.2,1,1,Planform_Controlled,PC,poor,intact,poor,poor,NA
3898,1225,17060204,Hayden Creek,267.303852439,5.7,9.8,1524.4,2621,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
3906,1233,17060204,NA,118.66904106,0,0,0,0,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3917,1244,17060204,NA,263.515314841,0,0,0,0,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
3924,1251,17060204,Bohannon Creek,470.221901406,2.1,4.8,987.9,2258.2,1,1,AlluvialFan,AF,moderate,intact,moderate,moderate,NA
3926,1253,17060204,NA,41.4151074161,0,0,0,0,1,1,NA,NA,intact,intact,intact,intact,NA
3953,1280,17060204,Hayden Creek,607.911803837,6.8,11.5,4136.2,6995.1,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3961,1288,17060204,Bear Valley Creek,315.956374011,2.9,5.7,916.6,1801.5,1,1,NA,NA,good,intact,good,good,NA
3970,1297,17060204,NA,126.868235507,0,0,0,0,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
3989,1316,17060204,Hayden Creek,871.87559422,5.8,9.93,5060.5,8663.9,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
3990,1317,17060204,NA,138.444206096,0,0,0,0,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4002,1329,17060204,Lemhi River,287.639050763,10.7,17.2,3078.1,4947.9,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4010,1337,17060204,Lemhi River,471.900519824,12.6,20,5950.7,9445.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4012,1339,17060204,Hayden Creek,133.569682362,3.7,6.8,494.4,908.7,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
4025,1352,17060204,Wright Creek,920.85692597,2.13,4.47,1961.8,4117,1,1,Conf_Bedrock,CB,good,intact,good,intact,Strategic - Long-Term Investment
4094,1421,17060204,Bohannon Creek,93.1482659515,2.9,5.7,270.5,531.6,1,1,AlluvialFan,AF,poor,intact,poor,poor,NA
4106,1433,17060204,Wright Creek,250.67391429,2.2,4.4,551.3,1102.7,1,1,Conf_Bedrock,CB,good,intact,good,intact,Easiest - Low-Hanging Fruit
4115,1442,17060204,East Fork Hayden Creek,787.112258519,2.23,4.65,1756.9,3663.5,1,1,Conf_Bedrock,CB,good,intact,good,intact,Easiest - Low-Hanging Fruit
4116,1443,17060204,Lemhi River,2320.85644467,10.7,17.14,24843.2,39795.6,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4119,1446,17060204,Texas Creek,21.1318145688,0,0,0,0,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4127,1454,17060204,Lemhi River,1270.25474148,13.2,20.8,16777.3,26437,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4130,1457,17060204,Bear Valley Creek,256.028193703,3.7,6.9,948.1,1768.1,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4138,1465,17060204,Lemhi River,124.604648535,16.6,25.9,2070.5,3230.4,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4147,1474,17060204,Lemhi River,868.328731747,8.67,14.17,7531.6,12309.4,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4148,1475,17060204,Texas Creek,70.9913387244,0,0,0,0,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4158,1485,17060204,Kenney Creek,56.3454816749,0,0,0,0,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4162,1489,17060204,Hayden Creek,520.766909975,5.6,9.7,2918.5,5055.3,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
4167,1494,17060204,Hayden Creek,743.117035047,6.8,11.43,5056.1,8498.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4169,1496,17060204,Kadletz Creek,7976.37496573,1.66,3.81,13242.8,30394.7,1,1,Conf_Bedrock,CB,good,intact,good,intact,Strategic - Long-Term Investment
4170,1497,17060204,Lemhi River,332.712425871,12,19.1,3993.4,6356.2,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4184,1511,17060204,NA,41.9771053769,0,0,0,0,1,1,AlluvialFan,AF,poor,intact,poor,poor,NA
4185,1512,17060204,Lemhi River,310.630461823,11,17.7,3418.3,5500.3,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4203,1530,17060204,Hayden Creek,1206.38572856,5.7,9.8,6881.6,11831.5,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
4219,1546,17060204,Lemhi River,386.409459704,12.8,20.35,4945.4,7862.5,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4220,1547,17060204,Bear Valley Creek,1553.37362476,3.71,6.84,5762.7,10624.6,1,1,NA,NA,good,intact,good,intact,Strategic - Long-Term Investment
4225,1552,17060204,East Fork Hayden Creek,1155.90283406,2.6,5.2,3005.2,6010.3,1,1,Conf_Bedrock,CB,good,intact,good,intact,Strategic - Long-Term Investment
4227,1554,17060204,NA,97.4884231375,3.55,6.65,346.5,649,1,1,NA,NA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4229,1556,17060204,Hayden Creek,254.60152218,3.3,6.3,840.5,1604.6,1,1,NA,NA,intact,intact,intact,intact,NA
4236,1563,17060204,Bohannon Creek,801.310887845,2.9,5.7,2325.4,4570.6,1,1,AlluvialFan,AF,poor,intact,poor,poor,NA
4246,1573,17060204,Lemhi River,1952.40788472,13.2,20.9,25786.7,40828.9,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
4248,1575,17060204,Lemhi River,847.750470636,11.76,18.76,9973.4,15909.9,1,1,Wandering_Gravel,WA,poor,intact,poor,poor,NA
4252,1579,17060204,Bohannon Creek,757.911666046,2.9,5.7,2199,4322.1,1,1,AlluvialFan,AF,poor,intact,poor,good,Straight Forward - Quick Return
4265,1592,17060204,NA,115.6579206,12.6,20,1458.8,2315.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4285,1612,17060204,Kenney Creek,2126.98868006,2.19,4.84,4660,10298.7,1,1,Conf_Bedrock,CB,good,intact,good,good,Straight Forward - Quick Return
4287,1614,17060204,Kenney Creek,497.807966057,2.9,5.6,1443.6,2787.7,1,1,Conf_Bedrock,CB,good,intact,good,intact,Easiest - Low-Hanging Fruit
4301,1628,17060204,Hayden Creek,533.772134366,5.7,9.8,3045.2,5235.5,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
4303,1630,17060204,Hayden Creek,1071.97906216,3.03,5.85,3247.9,6270.7,1,1,NA,NA,intact,intact,intact,intact,Strategic - Long-Term Investment
4327,1654,17060204,NA,124.258808678,3.49,6.53,433.7,811.5,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4334,1661,17060204,Kenney Creek,1016.12046376,3.4,6.4,3455.4,6504.3,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4336,1663,17060204,Lemhi River,481.167178425,13.2,20.9,6355.9,10063.5,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
4363,1690,17060204,Bohannon Creek,761.681266586,3,5.85,2286.7,4459,1,1,AlluvialFan,AF,poor,intact,poor,poor,NA
4366,1693,17060204,Kenney Creek,631.733945065,3.07,5.9,1940.5,3729.3,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
4371,1698,17060204,Lemhi River,486.636322943,12.4,19.8,6034.5,9635.8,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4379,1706,17060204,Bohannon Creek,2335.53318074,2.2,4.7,5144.1,10989.6,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4382,1709,17060204,Hayden Creek,175.366090192,6.8,11.5,1193.1,2017.8,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
4401,1728,17060204,Hayden Creek,1132.01845376,5.8,9.92,6570.5,11237.9,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
4415,1742,17060204,East Fork Hayden Creek,277.006729221,2.6,5.2,720.5,1440.9,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
4416,1743,17060204,Lemhi River,1758.0901787,10.7,17.2,18816.7,30247.4,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4423,1750,17060204,Kenney Creek,300.691387161,3.15,6.1,947.1,1834,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
4425,1752,17060204,NA,10.5148106307,0,0,0,0,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4444,1771,17060204,NA,38.9701273016,6.8,11.41,265.1,444.8,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4446,1773,17060204,Hayden Creek,610.415456953,3.8,7,2319.9,4273.6,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
4453,1780,17060204,NA,19.3935928886,0,0,0,0,1,1,AlluvialFan,AF,poor,intact,poor,poor,NA
4455,1782,17060204,Hayden Creek,243.885903435,5.6,9.7,1367.3,2368.3,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
4458,1785,17060204,Lemhi River,1354.07790716,10.7,17.2,14494.6,23299.7,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4462,1789,17060204,Kenney Creek,405.267716448,3.3,6.4,1337.8,2594.6,1,1,AlluvialFan,AF,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
4466,1793,17060204,Lemhi River,455.040403733,10.7,17.2,4870.6,7829.4,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4470,1797,17060204,Lemhi River,264.075818233,8.5,14,2245.7,3698.8,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4483,1810,17060204,Lemhi River,363.226803206,11,17.7,3997.5,6432.3,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4490,1817,17060204,Lemhi River,1104.01746515,11,17.64,12149,19482.5,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4493,1820,17060204,Lemhi River,2431.98726227,10.62,17.08,25837.5,41554.2,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4500,1827,17060204,Hayden Creek,978.713190499,5.7,9.76,5583.7,9560.9,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
4503,1830,17060204,NA,112.688666135,10.7,17.2,1206.9,1940.1,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4539,28,17060201,Frenchman Creek,499.790428148,2.4,4.5,1200,2250,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4540,29,17060201,Frenchman Creek,499.790188869,2.4,4.5,1200,2249.9,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4541,30,17060201,Frenchman Creek,360.738604542,2.5,4.65,902.4,1678.4,1,1,Margin_Controlled,MC,good,intact,good,good,Straight Forward - Quick Return
4542,31,17060201,Frenchman Creek,268.883363805,2.6,4.75,699.5,1277.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
4543,32,17060201,Frenchman Creek,499.790159625,2.6,4.8,1300.3,2400.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
4544,33,17060201,Frenchman Creek,499.790017262,2.7,4.9,1350.3,2450.6,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
4545,34,17060201,Frenchman Creek,499.790045924,2.73,4.97,1365.3,2485.5,1,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
4546,35,17060201,Frenchman Creek,499.789561426,2.8,5,1400.2,2500.4,1,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
4547,36,17060201,Frenchman Creek,499.788931673,2.73,5.1,1365.1,2550.1,1,1,Wandering_Gravel,WA,good,intact,good,intact,Strategic - Long-Term Investment
4548,37,17060201,Frenchman Creek,499.788430443,2.8,5.15,1399.7,2574.5,1,1,Wandering_Gravel,WA,good,intact,good,intact,Strategic - Long-Term Investment
