visit.id,GU,model,species,lifestage,area.delft,hab.area.suitable,pred.fish,med,mean,sd,med.suitable,mean.suitable,sd.suitable
3146,Glide-Run,nrei,steelhead,juvenile,1237.563,452.46,354,-138.972,-112.795,159.507,NA,NA,NA
3146,Margin Attached Bar,nrei,steelhead,juvenile,110.599,12.6,4,-20.884,-28.136,72.241,NA,NA,NA
3146,Pocket Pool,nrei,steelhead,juvenile,22.56,0,0,-223.529,-241.824,69.33,NA,NA,NA
3146,Pool,nrei,steelhead,juvenile,247.75,113.01,109,-62.125,-73.838,119.846,NA,NA,NA
3146,Riffle,nrei,steelhead,juvenile,132.93,63.1,51,-2.059,-53.77,145.394,NA,NA,NA
3146,Transition,nrei,steelhead,juvenile,408.45799999999997,232.4,147,19.485,-16.585,162.998,NA,NA,NA
3146,Bank,fuzzy,chinook,spawner,172.33100000000002,42.32,0,0.3,0.343,0.176,NA,NA,NA
3146,Barface,fuzzy,chinook,spawner,1.92,0,0,0.254,0.267,0.045,NA,NA,NA
3146,Glide-Run,fuzzy,chinook,spawner,1237.563,527.87,8,0.336,0.413,0.183,NA,NA,NA
3146,Margin Attached Bar,fuzzy,chinook,spawner,110.599,5.2,0,0.229,0.219,0.108,NA,NA,NA
3146,Pocket Pool,fuzzy,chinook,spawner,22.56,0,0,0.3,0.305,0.011,NA,NA,NA
3146,Pool,fuzzy,chinook,spawner,247.75,128.97,7,0.411,0.491,0.218,NA,NA,NA
3146,Riffle,fuzzy,chinook,spawner,132.93,94.47999999999999,4,0.518,0.543,0.198,NA,NA,NA
3146,Transition,fuzzy,chinook,spawner,408.45799999999997,160.44,2,0.328,0.391,0.2,NA,NA,NA
3146,Bank,fuzzy,steelhead,spawner,172.33100000000002,39.02,0,0.234,0.273,0.217,NA,NA,NA
3146,Barface,fuzzy,steelhead,spawner,1.92,0,0,0.179,0.171,0.054,NA,NA,NA
3146,Glide-Run,fuzzy,steelhead,spawner,1237.563,483.56,14,0.3,0.377,0.209,NA,NA,NA
3146,Margin Attached Bar,fuzzy,steelhead,spawner,110.599,5.18,0,0.078,0.129,0.116,NA,NA,NA
3146,Pocket Pool,fuzzy,steelhead,spawner,22.56,0,0,0.234,0.241,0.019,NA,NA,NA
3146,Pool,fuzzy,steelhead,spawner,247.75,92.26,7,0.345,0.444,0.255,NA,NA,NA
3146,Riffle,fuzzy,steelhead,spawner,132.93,91.13,5,0.519,0.519,0.228,NA,NA,NA
3146,Transition,fuzzy,steelhead,spawner,408.45799999999997,139.44,1,0.248,0.335,0.24,NA,NA,NA
3146,Bank,fuzzy,chinook,juvenile,172.33100000000002,64.591,34,0.374,0.343,0.209,NA,NA,NA
3146,Barface,fuzzy,chinook,juvenile,1.92,1.08,0,0.485,0.444,0.197,NA,NA,NA
3146,Glide-Run,fuzzy,chinook,juvenile,1237.563,197.18,183,0.128,0.213,0.166,NA,NA,NA
3146,Margin Attached Bar,fuzzy,chinook,juvenile,110.599,14.82,4,0.078,0.187,0.17,NA,NA,NA
3146,Pocket Pool,fuzzy,chinook,juvenile,22.56,0,0,0.078,0.094,0.035,NA,NA,NA
3146,Pool,fuzzy,chinook,juvenile,247.75,38.1,51,0.254,0.246,0.155,NA,NA,NA
3146,Riffle,fuzzy,chinook,juvenile,132.93,22.84,6,0.209,0.227,0.143,NA,NA,NA
3146,Transition,fuzzy,chinook,juvenile,408.45799999999997,142.94,136,0.322,0.32,0.182,NA,NA,NA
3161,Bank,nrei,steelhead,juvenile,8.699,0,0,-36.42,-33.395,9.382,NA,NA,NA
3161,Cascade,nrei,steelhead,juvenile,37.628,0.14,1,-31.171,-33.962,25.176,NA,NA,NA
3161,Glide-Run,nrei,steelhead,juvenile,3.63,0,0,-23.676,-23.591,6.951,NA,NA,NA
3161,Margin Attached Bar,nrei,steelhead,juvenile,3.53,0,0,-35.606,-35.647,5.845,NA,NA,NA
3161,Mid Channel Bar,nrei,steelhead,juvenile,1.24,0,0,-36.334,-35.517,3.165,NA,NA,NA
3161,Pocket Pool,nrei,steelhead,juvenile,11.97,0.47000000000000003,6,-12.222,-13.608,10.626,NA,NA,NA
3161,Pool,nrei,steelhead,juvenile,15.83,1.5999999999999999,6,-8.042,-8.084,15.212,NA,NA,NA
3161,Rapid,nrei,steelhead,juvenile,71.205,0.04,2,-30.935,-32.544,19.63,NA,NA,NA
3161,Riffle,nrei,steelhead,juvenile,8.89,0,0,-29.359,-29.053,11.874,NA,NA,NA
3161,Transition,nrei,steelhead,juvenile,52.888,0,0,-31.306,-35.289,26.642,NA,NA,NA
3161,Bank,fuzzy,chinook,spawner,8.699,0.03,0,0.078,0.084,0.049,NA,NA,NA
3161,Cascade,fuzzy,chinook,spawner,37.628,0.5700000000000001,0,0.078,0.097,0.069,NA,NA,NA
3161,Glide-Run,fuzzy,chinook,spawner,3.63,0,0,0.078,0.078,0,NA,NA,NA
3161,Margin Attached Bar,fuzzy,chinook,spawner,3.53,0,0,0.078,0.078,0,NA,NA,NA
3161,Mid Channel Bar,fuzzy,chinook,spawner,1.24,0,0,0.078,0.079,0.01,NA,NA,NA
3161,Pocket Pool,fuzzy,chinook,spawner,11.97,1.63,0,0.101,0.195,0.143,NA,NA,NA
3161,Pool,fuzzy,chinook,spawner,15.83,2.3600000000000003,0,0.078,0.202,0.169,NA,NA,NA
3161,Rapid,fuzzy,chinook,spawner,71.205,0.16,0,0.078,0.083,0.032,NA,NA,NA
3161,Riffle,fuzzy,chinook,spawner,8.89,0,0,0.078,0.078,0.012,NA,NA,NA
3161,Transition,fuzzy,chinook,spawner,52.888,0.19,0,0.078,0.084,0.038,NA,NA,NA
3161,Bank,fuzzy,steelhead,spawner,8.699,0.03,0,0.078,0.084,0.049,NA,NA,NA
3161,Cascade,fuzzy,steelhead,spawner,37.628,0.5700000000000001,0,0.078,0.097,0.069,NA,NA,NA
3161,Glide-Run,fuzzy,steelhead,spawner,3.63,0,0,0.078,0.078,0,NA,NA,NA
3161,Margin Attached Bar,fuzzy,steelhead,spawner,3.53,0,0,0.078,0.078,0,NA,NA,NA
3161,Mid Channel Bar,fuzzy,steelhead,spawner,1.24,0,0,0.078,0.079,0.01,NA,NA,NA
3161,Pocket Pool,fuzzy,steelhead,spawner,11.97,1.63,0,0.101,0.195,0.143,NA,NA,NA
3161,Pool,fuzzy,steelhead,spawner,15.83,2.3600000000000003,0,0.078,0.202,0.169,NA,NA,NA
3161,Rapid,fuzzy,steelhead,spawner,71.205,0.16,0,0.078,0.083,0.032,NA,NA,NA
3161,Riffle,fuzzy,steelhead,spawner,8.89,0,0,0.078,0.078,0.012,NA,NA,NA
3161,Transition,fuzzy,steelhead,spawner,52.888,0.19,0,0.078,0.084,0.038,NA,NA,NA
3161,Bank,fuzzy,chinook,juvenile,8.699,0.05,0,0.078,0.089,0.061,NA,NA,NA
3161,Cascade,fuzzy,chinook,juvenile,37.628,1.22,0,0.078,0.105,0.091,NA,NA,NA
3161,Glide-Run,fuzzy,chinook,juvenile,3.63,0.75,0,0.078,0.211,0.178,NA,NA,NA
3161,Margin Attached Bar,fuzzy,chinook,juvenile,3.53,0,0,0.078,0.078,0,NA,NA,NA
3161,Mid Channel Bar,fuzzy,chinook,juvenile,1.24,0,0,0.078,0.082,0.021,NA,NA,NA
3161,Pocket Pool,fuzzy,chinook,juvenile,11.97,4.14,1,0.293,0.313,0.201,NA,NA,NA
3161,Pool,fuzzy,chinook,juvenile,15.83,11.45,17,0.599,0.52,0.221,NA,NA,NA
3161,Rapid,fuzzy,chinook,juvenile,71.205,0.17,0,0.078,0.083,0.033,NA,NA,NA
3161,Riffle,fuzzy,chinook,juvenile,8.89,0.04,0,0.078,0.086,0.041,NA,NA,NA
3161,Transition,fuzzy,chinook,juvenile,52.888,0.44,0,0.078,0.089,0.054,NA,NA,NA
3169,Bank,nrei,steelhead,juvenile,87.002,NA,NA,NA,NA,NA,NA,NA,NA
3169,Glide-Run,nrei,steelhead,juvenile,364.771,NA,NA,NA,NA,NA,NA,NA,NA
3169,Margin Attached Bar,nrei,steelhead,juvenile,68.897,NA,NA,NA,NA,NA,NA,NA,NA
3169,Mid Channel Bar,nrei,steelhead,juvenile,11.31,NA,NA,NA,NA,NA,NA,NA,NA
3169,Pocket Pool,nrei,steelhead,juvenile,6,NA,NA,NA,NA,NA,NA,NA,NA
3169,Pool,nrei,steelhead,juvenile,195.87,NA,NA,NA,NA,NA,NA,NA,NA
3169,Riffle,nrei,steelhead,juvenile,51.23,NA,NA,NA,NA,NA,NA,NA,NA
3169,Transition,nrei,steelhead,juvenile,190.28900000000002,NA,NA,NA,NA,NA,NA,NA,NA
3169,Bank,fuzzy,chinook,spawner,87.002,16.619,0,0.118,0.223,0.177,NA,NA,NA
3169,Glide-Run,fuzzy,chinook,spawner,364.771,209.721,6,0.427,0.441,0.195,NA,NA,NA
3169,Margin Attached Bar,fuzzy,chinook,spawner,68.897,10.479,0,0.078,0.179,0.154,NA,NA,NA
3169,Mid Channel Bar,fuzzy,chinook,spawner,11.31,1.2,0,0.078,0.167,0.163,NA,NA,NA
3169,Pocket Pool,fuzzy,chinook,spawner,6,5.300000000000001,0,0.442,0.517,0.122,NA,NA,NA
3169,Pool,fuzzy,chinook,spawner,195.87,154.742,2,0.507,0.51,0.179,NA,NA,NA
3169,Riffle,fuzzy,chinook,spawner,51.23,20.47,1,0.381,0.401,0.201,NA,NA,NA
3169,Transition,fuzzy,chinook,spawner,190.28900000000002,45.81,0,0.302,0.301,0.166,NA,NA,NA
3169,Bank,fuzzy,steelhead,spawner,87.002,16.619,0,0.118,0.223,0.177,NA,NA,NA
3169,Glide-Run,fuzzy,steelhead,spawner,364.771,209.721,6,0.427,0.441,0.195,NA,NA,NA
3169,Margin Attached Bar,fuzzy,steelhead,spawner,68.897,10.479,0,0.078,0.179,0.154,NA,NA,NA
3169,Mid Channel Bar,fuzzy,steelhead,spawner,11.31,1.2,0,0.078,0.167,0.163,NA,NA,NA
3169,Pocket Pool,fuzzy,steelhead,spawner,6,5.300000000000001,0,0.442,0.517,0.122,NA,NA,NA
3169,Pool,fuzzy,steelhead,spawner,195.87,154.742,6,0.507,0.51,0.179,NA,NA,NA
3169,Riffle,fuzzy,steelhead,spawner,51.23,20.47,1,0.381,0.401,0.201,NA,NA,NA
3169,Transition,fuzzy,steelhead,spawner,190.28900000000002,45.81,0,0.302,0.301,0.166,NA,NA,NA
3169,Bank,fuzzy,chinook,juvenile,87.002,53.682,45,0.586,0.472,0.294,NA,NA,NA
3169,Glide-Run,fuzzy,chinook,juvenile,364.771,334.801,388,0.67,0.645,0.178,NA,NA,NA
3169,Margin Attached Bar,fuzzy,chinook,juvenile,68.897,32.259,1,0.318,0.355,0.271,NA,NA,NA
3169,Mid Channel Bar,fuzzy,chinook,juvenile,11.31,0.5,0,0.078,0.112,0.12,NA,NA,NA
3169,Pocket Pool,fuzzy,chinook,juvenile,6,6,3,0.629,0.648,0.074,NA,NA,NA
3169,Pool,fuzzy,chinook,juvenile,195.87,178.34,247,0.642,0.641,0.202,NA,NA,NA
3169,Riffle,fuzzy,chinook,juvenile,51.23,33.17,10,0.516,0.436,0.248,NA,NA,NA
3169,Transition,fuzzy,chinook,juvenile,190.28900000000002,125.256,164,0.537,0.504,0.27,NA,NA,NA
323,Bank,nrei,steelhead,juvenile,33.080000000000005,2.29,0,-14.062,-10.354,30.555,NA,NA,NA
323,Cascade,nrei,steelhead,juvenile,194.712,24.54,27,-364.499,-685.681,1509.215,NA,NA,NA
323,Glide-Run,nrei,steelhead,juvenile,179.11,29.209,29,-278.387,-284.935,195.348,NA,NA,NA
323,Margin Attached Bar,nrei,steelhead,juvenile,21.449,0.31,1,-28.202,-42.666,66.428,NA,NA,NA
323,Mid Channel Bar,nrei,steelhead,juvenile,1.66,0,0,-30.178,-71.222,76.452,NA,NA,NA
323,"NA",nrei,steelhead,juvenile,0.47,0,0,-36.912,-33.259,5.341,NA,NA,NA
323,Pocket Pool,nrei,steelhead,juvenile,25.08,0.33999999999999997,0,-402.741,-599.7,606.994,NA,NA,NA
323,Rapid,nrei,steelhead,juvenile,366.049,57.910000000000004,51,-346.518,-400.631,326.617,NA,NA,NA
323,Riffle,nrei,steelhead,juvenile,11.89,0.03,0,-464,-479.22,172.18,NA,NA,NA
323,Transition,nrei,steelhead,juvenile,244.989,72.09,58,-18.959,-102.813,177.602,NA,NA,NA
323,Bank,fuzzy,chinook,spawner,33.080000000000005,0,0,0.23,0.239,0.019,0.23,0.239,0.019
323,Cascade,fuzzy,chinook,spawner,194.712,0,0,0.3,0.288,0.023,0.3,0.288,0.023
323,Glide-Run,fuzzy,chinook,spawner,179.11,0,0,0.3,0.298,0.01,0.3,0.298,0.01
323,Margin Attached Bar,fuzzy,chinook,spawner,21.449,0,0,0.23,0.238,0.019,0.23,0.238,0.019
323,Mid Channel Bar,fuzzy,chinook,spawner,1.66,0,0,0.23,0.238,0.019,0.23,0.238,0.019
323,"NA",fuzzy,chinook,spawner,0.47,0,0,0.23,0.23,0,0.23,0.23,0
323,Pocket Pool,fuzzy,chinook,spawner,25.08,0,0,0.3,0.3,0,0.3,0.3,0
323,Rapid,fuzzy,chinook,spawner,366.049,0,0,0.3,0.293,0.019,0.3,0.293,0.019
323,Riffle,fuzzy,chinook,spawner,11.89,0,0,0.3,0.3,0,0.3,0.3,0
323,Transition,fuzzy,chinook,spawner,244.989,0,0,0.275,0.269,0.03,0.275,0.269,0.03
323,Bank,fuzzy,steelhead,spawner,33.080000000000005,0,0,0.078,0.079,0.012,0.078,0.079,0.012
323,Cascade,fuzzy,steelhead,spawner,194.712,0,0,0.23,0.187,0.066,0.23,0.187,0.066
323,Glide-Run,fuzzy,steelhead,spawner,179.11,0,0,0.23,0.198,0.059,0.23,0.198,0.059
323,Margin Attached Bar,fuzzy,steelhead,spawner,21.449,0,0,0.078,0.089,0.037,0.078,0.089,0.037
323,Mid Channel Bar,fuzzy,steelhead,spawner,1.66,0,0,0.078,0.089,0.036,0.078,0.089,0.036
323,"NA",fuzzy,steelhead,spawner,0.47,0,0,0.078,0.078,0,0.078,0.078,0
323,Pocket Pool,fuzzy,steelhead,spawner,25.08,0,0,0.23,0.228,0.017,0.23,0.228,0.017
323,Rapid,fuzzy,steelhead,spawner,366.049,0,0,0.23,0.191,0.064,0.23,0.191,0.064
323,Riffle,fuzzy,steelhead,spawner,11.89,0,0,0.23,0.23,0.008,0.23,0.23,0.008
323,Transition,fuzzy,steelhead,spawner,244.989,0,0,0.078,0.119,0.064,0.078,0.119,0.064
323,Bank,fuzzy,chinook,juvenile,33.080000000000005,1.9000000000000001,3,0.078,0.168,0.155,NA,NA,NA
323,Cascade,fuzzy,chinook,juvenile,194.712,19.85,27,0.078,0.157,0.146,NA,NA,NA
323,Glide-Run,fuzzy,chinook,juvenile,179.11,19.945,19,0.078,0.161,0.143,NA,NA,NA
323,Margin Attached Bar,fuzzy,chinook,juvenile,21.449,0.47,0,0.078,0.13,0.113,NA,NA,NA
323,Mid Channel Bar,fuzzy,chinook,juvenile,1.66,0.04,0,0.078,0.116,0.1,NA,NA,NA
323,"NA",fuzzy,chinook,juvenile,0.47,0,0,0.078,0.078,0,NA,NA,NA
323,Pocket Pool,fuzzy,chinook,juvenile,25.08,0.06999999999999999,0,0.078,0.087,0.042,NA,NA,NA
323,Rapid,fuzzy,chinook,juvenile,366.049,35.65,32,0.078,0.156,0.138,NA,NA,NA
323,Riffle,fuzzy,chinook,juvenile,11.89,0.01,0,0.078,0.08,0.019,NA,NA,NA
323,Transition,fuzzy,chinook,juvenile,244.989,55.564,28,0.228,0.249,0.173,NA,NA,NA
3275,Bank,nrei,steelhead,juvenile,1014.1949999999999,149.946,59,-22.903,-9.522,56.688,NA,NA,NA
3275,Barface,nrei,steelhead,juvenile,9.76,0,0,-34.421,-33.771,2.876,NA,NA,NA
3275,Glide-Run,nrei,steelhead,juvenile,4614.713,1765.817,566,-3.921,7.193,49.943,NA,NA,NA
3275,Margin Attached Bar,nrei,steelhead,juvenile,443.28,4.859,1,-32.437,-26.087,15.502,NA,NA,NA
3275,Mid Channel Bar,nrei,steelhead,juvenile,6.751,0,0,-35.45,-35.452,1.172,NA,NA,NA
3275,Pocket Pool,nrei,steelhead,juvenile,12.45,0,0,-28.647,-28.25,3.453,NA,NA,NA
3275,Pond,nrei,steelhead,juvenile,821.7099999999999,3.97,2,-36.912,-36.663,2.846,NA,NA,NA
3275,Pool,nrei,steelhead,juvenile,3566.5609999999997,2851.069,1259,43.999,43.036,38.89,NA,NA,NA
3275,Riffle,nrei,steelhead,juvenile,1191.891,399.46299999999997,149,30.957,10.797,81.911,NA,NA,NA
3275,Transition,nrei,steelhead,juvenile,3941.82,989.585,374,-5.29,7.345,52.322,NA,NA,NA
3275,Bank,fuzzy,chinook,spawner,1014.1949999999999,34.883,2,0.078,0.165,0.149,NA,NA,NA
3275,Barface,fuzzy,chinook,spawner,9.76,0,0,0.078,0.078,0,NA,NA,NA
3275,Glide-Run,fuzzy,chinook,spawner,4614.713,934.689,27,0.205,0.264,0.21,NA,NA,NA
3275,Margin Attached Bar,fuzzy,chinook,spawner,443.28,0,0,0.078,0.087,0.033,NA,NA,NA
3275,Mid Channel Bar,fuzzy,chinook,spawner,6.751,NA,NA,NA,NA,NA,NA,NA,NA
3275,Pocket Pool,fuzzy,chinook,spawner,12.45,0,0,0.078,0.078,0,NA,NA,NA
3275,Pond,fuzzy,chinook,spawner,821.7099999999999,0,0,0.078,0.078,0,NA,NA,NA
3275,Pool,fuzzy,chinook,spawner,3566.5609999999997,914.218,8,0.231,0.291,0.194,NA,NA,NA
3275,Riffle,fuzzy,chinook,spawner,1191.891,406.031,10,0.307,0.33,0.209,NA,NA,NA
3275,Transition,fuzzy,chinook,spawner,3941.82,484.171,13,0.078,0.214,0.197,NA,NA,NA
3275,Bank,fuzzy,steelhead,spawner,1014.1949999999999,34.883,3,0.078,0.165,0.149,NA,NA,NA
3275,Barface,fuzzy,steelhead,spawner,9.76,0,0,0.078,0.078,0,NA,NA,NA
3275,Glide-Run,fuzzy,steelhead,spawner,4614.713,934.689,32,0.205,0.264,0.21,NA,NA,NA
3275,Margin Attached Bar,fuzzy,steelhead,spawner,443.28,0,0,0.078,0.087,0.033,NA,NA,NA
3275,Mid Channel Bar,fuzzy,steelhead,spawner,6.751,NA,NA,NA,NA,NA,NA,NA,NA
3275,Pocket Pool,fuzzy,steelhead,spawner,12.45,0,0,0.078,0.078,0,NA,NA,NA
3275,Pond,fuzzy,steelhead,spawner,821.7099999999999,0,0,0.078,0.078,0,NA,NA,NA
3275,Pool,fuzzy,steelhead,spawner,3566.5609999999997,914.218,14,0.231,0.291,0.194,NA,NA,NA
3275,Riffle,fuzzy,steelhead,spawner,1191.891,406.031,15,0.307,0.33,0.209,NA,NA,NA
3275,Transition,fuzzy,steelhead,spawner,3941.82,484.171,20,0.078,0.214,0.197,NA,NA,NA
3275,Bank,fuzzy,chinook,juvenile,1014.1949999999999,439.87600000000003,607,0.907,0.756,0.242,NA,NA,NA
3275,Barface,fuzzy,chinook,juvenile,9.76,7.15,0,0.683,0.609,0.266,NA,NA,NA
3275,Glide-Run,fuzzy,chinook,juvenile,4614.713,3392.046,3487,0.771,0.71,0.242,NA,NA,NA
3275,Margin Attached Bar,fuzzy,chinook,juvenile,443.28,130.279,0,0.458,0.402,0.272,NA,NA,NA
3275,Mid Channel Bar,fuzzy,chinook,juvenile,6.751,NA,NA,NA,NA,NA,NA,NA,NA
3275,Pocket Pool,fuzzy,chinook,juvenile,12.45,12.45,0,0.911,0.908,0.011,NA,NA,NA
3275,Pond,fuzzy,chinook,juvenile,821.7099999999999,133.54,319,0.912,0.905,0.03,NA,NA,NA
3275,Pool,fuzzy,chinook,juvenile,3566.5609999999997,3519.54,7279,0.911,0.863,0.116,NA,NA,NA
3275,Riffle,fuzzy,chinook,juvenile,1191.891,580.053,104,0.413,0.415,0.292,NA,NA,NA
3275,Transition,fuzzy,chinook,juvenile,3941.82,2187.379,2106,0.682,0.608,0.302,NA,NA,NA
3297,Bank,nrei,steelhead,juvenile,583.149,44.760999999999996,16,-27.166,-17.358,28.438,NA,NA,NA
3297,Glide-Run,nrei,steelhead,juvenile,5258.206999999999,2792.378,1582,29.345,-45.758,187.341,NA,NA,NA
3297,Margin Attached Bar,nrei,steelhead,juvenile,433.839,36.05,14,-20.337,-13.233,28.724,NA,NA,NA
3297,Mid Channel Bar,nrei,steelhead,juvenile,374.762,58.058,27,-8.622,2.83,41.916,NA,NA,NA
3297,"NA",nrei,steelhead,juvenile,1.86,0,0,-33.688,-33.688,4.739,NA,NA,NA
3297,Pocket Pool,nrei,steelhead,juvenile,110.17999999999999,43.838,32,-32.351,-73.355,146.627,NA,NA,NA
3297,Pool,nrei,steelhead,juvenile,1531.142,1140.52,847,43.092,13.902,92.231,NA,NA,NA
3297,Rapid,nrei,steelhead,juvenile,365.381,61.027,43,-24.178,-38.458,226.609,NA,NA,NA
3297,Riffle,nrei,steelhead,juvenile,1254.81,877.749,430,53.539,12.191,101.063,NA,NA,NA
3297,Transition,nrei,steelhead,juvenile,2201.006,920.423,456,13.455,6.797,71.311,NA,NA,NA
3297,Bank,fuzzy,chinook,spawner,583.149,21.327,0,0.23,0.235,0.11,NA,NA,NA
3297,Glide-Run,fuzzy,chinook,spawner,5258.206999999999,1264.768,29,0.3,0.33,0.153,NA,NA,NA
3297,Margin Attached Bar,fuzzy,chinook,spawner,433.839,4.62,0,0.23,0.208,0.085,NA,NA,NA
3297,Mid Channel Bar,fuzzy,chinook,spawner,374.762,27.183,0,0.23,0.242,0.123,NA,NA,NA
3297,"NA",fuzzy,chinook,spawner,1.86,0,0,0.23,0.23,0,NA,NA,NA
3297,Pocket Pool,fuzzy,chinook,spawner,110.17999999999999,11.78,0,0.3,0.306,0.117,NA,NA,NA
3297,Pool,fuzzy,chinook,spawner,1531.142,350.5,9,0.3,0.333,0.144,NA,NA,NA
3297,Rapid,fuzzy,chinook,spawner,365.381,0,0,0.078,0.145,0.078,NA,NA,NA
3297,Riffle,fuzzy,chinook,spawner,1254.81,376.89,3,0.3,0.357,0.117,NA,NA,NA
3297,Transition,fuzzy,chinook,spawner,2201.006,433.974,8,0.274,0.296,0.156,NA,NA,NA
3297,Bank,fuzzy,steelhead,spawner,583.149,22.946,0,0.078,0.12,0.13,NA,NA,NA
3297,Glide-Run,fuzzy,steelhead,spawner,5258.206999999999,1137.377,38,0.23,0.251,0.195,NA,NA,NA
3297,Margin Attached Bar,fuzzy,steelhead,spawner,433.839,5.689,0,0.078,0.101,0.078,NA,NA,NA
3297,Mid Channel Bar,fuzzy,steelhead,spawner,374.762,31.913,0,0.078,0.154,0.152,NA,NA,NA
3297,"NA",fuzzy,steelhead,spawner,1.86,0,0,0.078,0.078,0,NA,NA,NA
3297,Pocket Pool,fuzzy,steelhead,spawner,110.17999999999999,9.74,0,0.224,0.208,0.16,NA,NA,NA
3297,Pool,fuzzy,steelhead,spawner,1531.142,341.21,12,0.078,0.211,0.207,NA,NA,NA
3297,Rapid,fuzzy,steelhead,spawner,365.381,0,0,0.078,0.078,0,NA,NA,NA
3297,Riffle,fuzzy,steelhead,spawner,1254.81,348.329,5,0.078,0.241,0.197,NA,NA,NA
3297,Transition,fuzzy,steelhead,spawner,2201.006,437.15500000000003,10,0.078,0.21,0.197,NA,NA,NA
3297,Bank,fuzzy,chinook,juvenile,583.149,121.302,162,0.323,0.34,0.243,NA,NA,NA
3297,Glide-Run,fuzzy,chinook,juvenile,5258.206999999999,2435.716,1461,0.39,0.355,0.22,NA,NA,NA
3297,Margin Attached Bar,fuzzy,chinook,juvenile,433.839,72.149,14,0.186,0.273,0.216,NA,NA,NA
3297,Mid Channel Bar,fuzzy,chinook,juvenile,374.762,93.794,59,0.078,0.244,0.216,NA,NA,NA
3297,"NA",fuzzy,chinook,juvenile,1.86,0,0,0.078,0.098,0.038,NA,NA,NA
3297,Pocket Pool,fuzzy,chinook,juvenile,110.17999999999999,30.62,38,0.27,0.304,0.239,NA,NA,NA
3297,Pool,fuzzy,chinook,juvenile,1531.142,1058.041,2048,0.51,0.495,0.197,NA,NA,NA
3297,Rapid,fuzzy,chinook,juvenile,365.381,154.619,587,0.917,0.746,0.251,NA,NA,NA
3297,Riffle,fuzzy,chinook,juvenile,1254.81,813.661,408,0.474,0.433,0.178,NA,NA,NA
3297,Transition,fuzzy,chinook,juvenile,2201.006,1042.728,665,0.427,0.38,0.231,NA,NA,NA
3337,Bank,nrei,steelhead,juvenile,32.399,NA,NA,NA,NA,NA,NA,NA,NA
3337,Barface,nrei,steelhead,juvenile,1.59,NA,NA,NA,NA,NA,NA,NA,NA
3337,Glide-Run,nrei,steelhead,juvenile,325.238,NA,NA,NA,NA,NA,NA,NA,NA
3337,Margin Attached Bar,nrei,steelhead,juvenile,50.489999999999995,NA,NA,NA,NA,NA,NA,NA,NA
3337,Mid Channel Bar,nrei,steelhead,juvenile,39.881,NA,NA,NA,NA,NA,NA,NA,NA
3337,Pocket Pool,nrei,steelhead,juvenile,16.45,NA,NA,NA,NA,NA,NA,NA,NA
3337,Pool,nrei,steelhead,juvenile,179.76,NA,NA,NA,NA,NA,NA,NA,NA
3337,Riffle,nrei,steelhead,juvenile,57.98,NA,NA,NA,NA,NA,NA,NA,NA
3337,Transition,nrei,steelhead,juvenile,208.711,NA,NA,NA,NA,NA,NA,NA,NA
3337,Bank,fuzzy,chinook,spawner,32.399,0.01,0,0.078,0.087,0.036,NA,NA,NA
3337,Barface,fuzzy,chinook,spawner,1.59,0,0,0.078,0.078,0,NA,NA,NA
3337,Glide-Run,fuzzy,chinook,spawner,325.238,0.24,0,0.078,0.088,0.038,NA,NA,NA
3337,Margin Attached Bar,fuzzy,chinook,spawner,50.489999999999995,0,0,0.078,0.091,0.041,NA,NA,NA
3337,Mid Channel Bar,fuzzy,chinook,spawner,39.881,0,0,0.078,0.119,0.064,NA,NA,NA
3337,Pocket Pool,fuzzy,chinook,spawner,16.45,0,0,0.078,0.078,0,NA,NA,NA
3337,Pool,fuzzy,chinook,spawner,179.76,0,0,0.078,0.095,0.046,NA,NA,NA
3337,Riffle,fuzzy,chinook,spawner,57.98,2.59,0,0.078,0.113,0.098,NA,NA,NA
3337,Transition,fuzzy,chinook,spawner,208.711,1.81,0,0.078,0.093,0.055,NA,NA,NA
3337,Bank,fuzzy,steelhead,spawner,32.399,0.01,0,0.078,0.085,0.034,NA,NA,NA
3337,Barface,fuzzy,steelhead,spawner,1.59,0,0,0.078,0.078,0,NA,NA,NA
3337,Glide-Run,fuzzy,steelhead,spawner,325.238,0.29,0,0.078,0.088,0.039,NA,NA,NA
3337,Margin Attached Bar,fuzzy,steelhead,spawner,50.489999999999995,0,0,0.078,0.09,0.04,NA,NA,NA
3337,Mid Channel Bar,fuzzy,steelhead,spawner,39.881,0,0,0.078,0.119,0.064,NA,NA,NA
3337,Pocket Pool,fuzzy,steelhead,spawner,16.45,0,0,0.078,0.078,0,NA,NA,NA
3337,Pool,fuzzy,steelhead,spawner,179.76,0,0,0.078,0.095,0.046,NA,NA,NA
3337,Riffle,fuzzy,steelhead,spawner,57.98,2.88,0,0.078,0.111,0.104,NA,NA,NA
3337,Transition,fuzzy,steelhead,spawner,208.711,2.06,0,0.078,0.089,0.053,NA,NA,NA
3337,Bank,fuzzy,chinook,juvenile,32.399,13.169,14,0.097,0.321,0.275,NA,NA,NA
3337,Barface,fuzzy,chinook,juvenile,1.59,1.58,4,0.768,0.763,0.098,NA,NA,NA
3337,Glide-Run,fuzzy,chinook,juvenile,325.238,248.578,171,0.659,0.55,0.245,NA,NA,NA
