GU,GUKey,UnitID,ForceType,ForceElem,ForceHyd,Perimeter,ElongRatio,Morphology,Position,Orient,OrientCat,bfSlope,bfSlopeSm,bedSlope,Area,Width,Length,LtoWRatio,bfwRatio,ThalwegCh,ThalwegTyp,ThalwegCt,VisitID
Transition,Tr,302,"NA","NA","NA",98.7999837305,0.178350136875,Elongated,Margin Detached,-147.655764455,Diagonal,1.18629177015,1.17204253671,7.19645971364,36.079988122,0.949404743368,38.0027468517,40.0279723871,0.0620525976057,Secondary,Anabranch,1,3297
Transition,Tr,303,"NA","NA","NA",93.6000846417,0.371999960336,Elongated,Margin Attached,-12.536757252,Longitudinal,1.11944854751,1.09743352779,3.38826461774,96.8099131239,3.24375142543,29.8450468075,9.20078109978,0.212009897087,None,None,0,3297
Transition,Tr,304,"NA","NA","NA",387.382806615,0.314406310412,Elongated,Margin Attached,30.3410369746,Diagonal,0.908376859613,0.920124659701,5.20044979189,275.938651392,4.62852144336,59.6170191212,12.880359279,0.302517741396,Main,"Main, Braid",2,3297
Transition,Tr,305,"NA","NA","NA",183.818224893,0.284912863415,Elongated,Mid Channel,0.600941025492,Longitudinal,1.24902777401,1.27646137152,6.73482416712,75.8195938767,2.1986066724,34.4852923575,15.6850667245,0.14369978251,None,None,0,3297
Transition,Tr,306,"NA","NA","NA",126.999979088,0.169652825008,Elongated,Margin Attached,28.4422793421,Diagonal,0.911541092752,0.948499624442,13.9686479599,37.1099877813,0.91590674801,40.5172118908,44.2372675808,0.0598631861445,None,None,0,3297
Transition,Tr,307,"NA","NA","NA",9.40009850328,0.782659181558,NA,Mid Channel,73.7452006422,Diagonal,2.0703278587,2.22033924174,15.7617893991,3.46021386028,1.29023527819,2.68184719391,2.07857221024,0.0843291031494,None,None,0,3297
Transition,Tr,308,"NA","NA","NA",8.59999858402,0.543778280317,Elongated,Mid Channel,33.1733715174,Diagonal,1.27213437996,1.33448271988,1.73021515866,2.11999930266,0.701672527915,3.02135144005,4.30592807877,0.0458609495369,None,None,0,3297
Transition,Tr,309,"NA","NA","NA",0.399999933317,1.1283796489,NA,Margin Attached,63.629242342,Diagonal,0,0.960152924061,0,0.00999999666587,0.099999983795,0.0999999828637,0.999999990687,0.00653594665327,None,None,0,3297
Transition,Tr,310,"NA","NA","NA",2.60009961732,0.608528299978,NA,Mid Channel,7.78282737881,Longitudinal,0.213406298132,0.821224360239,4.40941549483,0.209984930477,0.247126661284,0.849705690944,3.43834083514,0.016152069365,None,None,0,3297
Transition,Tr,311,"NA","NA","NA",14.7999975607,0.347751475497,Elongated,Mid Channel,107.756808475,Diagonal,0.436776175624,0.561297174713,2.16983046448,2.84999906104,0.520278760708,5.4778308789,10.5286459733,0.0340051477587,None,None,0,3297
Transition,Tr,312,"NA","NA","NA",349.400643041,0.208708115725,Elongated,Channel Spanning,26.4418424219,Diagonal,1.39588720597,1.48712690937,8.43745154467,137.75927964,2.1709235307,63.4565325271,29.2302016306,0.141890426843,Secondary,Anabranch,1,3297
Transition,Tr,313,"NA","NA","NA",12.3999979589,0.614444283538,NA,Mid Channel,-36.6701927599,Diagonal,0.748455357063,0.78448280281,3.86428575269,4.63999847196,1.17296805395,3.95577565504,3.37244960911,0.0766645786896,None,None,0,3297
Transition,Tr,314,"NA","NA","NA",17.1998971941,0.503726170415,Elongated,Mid Channel,-2.21520796711,Longitudinal,1.16040032847,1.0123394295,2.58612682014,7.69946746444,1.23870992107,6.21571469918,5.01789369201,0.0809614327499,None,None,0,3297
Transition,Tr,315,"NA","NA","NA",13.9999976996,0.823810536508,NA,Mid Channel,-35.1204507753,Diagonal,0.957530297851,0.911596340082,2.20450345189,8.86999708006,2.17437195531,4.07933751095,1.87609921154,0.142115814073,None,None,0,3297
Transition,Tr,316,"NA","NA","NA",216.799964471,0.224311483079,Elongated,Channel Spanning,10.4441572516,Longitudinal,1.97995886906,1.77499962854,11.5704485957,59.879660283,1.53828189276,38.9263245995,25.3050658548,0.10054130018,Secondary,Anabranch,2,3297
Transition,Tr,317,"NA","NA","NA",116.199980968,0.344415882984,Elongated,Channel Spanning,-7.59030875533,Longitudinal,1.11714328972,1.21134629762,9.03401862478,76.2299549023,2.66496039829,28.6045357189,10.7335687754,0.174180418189,Secondary,Anabranch,1,3297
Transition,Tr,318,"NA","NA","NA",69.7998886519,0.260218206737,Elongated,Channel Spanning,-5.25144198918,Longitudinal,6.82264047685,7.40119338152,10.1981164045,24.6002268993,1.14380500698,21.5073607382,18.8033455063,0.0747584971885,Secondary,Anabranch,1,3297
Transition,Tr,319,"NA","NA","NA",171.599971751,0.12840736541,Elongated,Margin Attached,20.519065189,Diagonal,2.36569276169,2.30266891932,10.0088818218,52.1899828143,0.82210685525,63.4832108271,77.2201453153,0.0537324741994,None,None,0,3297
Transition,Tr,320,"NA","NA","NA",51.3998916691,0.271672058489,Elongated,Channel Spanning,-2.3619237122,Longitudinal,9.60783218445,8.64129153747,12.9876394596,13.5600155336,0.886583866975,15.2946788665,17.2512487947,0.0579466579722,Secondary,Anabranch,1,3297
Transition,Tr,321,"NA","NA","NA",11.5999980923,0.854686323117,NA,Mid Channel,-17.8998234762,Diagonal,0.539402935316,0.589450485526,2.06737549767,6.06999800207,1.86614671939,3.25269065879,1.74299835324,0.121970373816,None,None,0,3297
Transition,Tr,322,"NA","NA","NA",2.79989956212,0.43266230574,Elongated,Mid Channel,13.0639330493,Longitudinal,0.526425406337,0.63563362509,4.04723666608,0.159909947474,0.153331561322,1.04290301419,6.80162000048,0.0100216706746,None,None,0,3297
Transition,Tr,323,"NA","NA","NA",392.151913676,0.114752028622,Elongated,Margin Detached,1.64410203738,Longitudinal,0.979450051936,1.05526083609,9.92935274596,162.753793521,1.29739042718,125.447043627,96.6918215203,0.0847967599467,"Main, Secondary","Main, Anabranch",3,3297
Transition,Tr,324,"NA","NA","NA",0.399899987212,1.12809808321,NA,Mid Channel,115.522245356,Diagonal,2.69636297226,2.64908885956,5.86871910095,0.00999499686139,0.0999500347867,0.0999999337941,1.00049923952,0.0065326820122,None,None,0,3297
Transition,Tr,325,"NA","NA","NA",74.7995877522,0.232608997635,Elongated,Mid Channel,7.05835227151,Longitudinal,1.6675169071,1.75448462445,12.0203867047,21.0702780629,0.946251107016,22.267110608,23.5319255564,0.0618464775828,None,None,0,3297
Transition,Tr,326,"NA","NA","NA",9.59999842197,0.224569500283,Elongated,Mid Channel,17.8834893587,Diagonal,3.28970014698,2.84226925583,13.891820571,0.67999977719,0.164115618972,4.14341902038,25.2469511819,0.0107265110439,None,None,0,3297
Transition,Tr,327,"NA","NA","NA",4.59999924153,0.809754703469,NA,Mid Channel,5.83087986496,Longitudinal,2.54538015817,2.67371904725,13.1364190252,0.949999687634,0.699455304014,1.35819927618,1.94179566355,0.0457160329421,None,None,0,3297
Transition,Tr,328,"NA","NA","NA",7.39999878034,0.74076341395,NA,Mid Channel,83.98067476,Transverse,2.4569937809,2.44908466481,3.72440885689,2.35999922339,1.00851000691,2.34008508317,2.3203389824,0.065915686726,None,None,0,3297
Transition,Tr,329,"NA","NA","NA",10.1999983191,0.886584005846,NA,Mid Channel,12.4156234649,Longitudinal,2.45814331701,2.43317865439,4.64761622758,4.83999840695,1.72857114434,2.79999953881,1.61983471029,0.112978506166,None,None,0,3297
Transition,Tr,330,"NA","NA","NA",33.7978153214,0.526415928494,Elongated,Mid Channel,102.415623465,Transverse,2.1080974723,2.10031432283,5.56624555489,11.2826835661,1.56703964218,7.19999881461,4.59465007829,0.102420891646,None,None,0,3297
Transition,Tr,331,"NA","NA","NA",324.000447388,0.16756060067,Elongated,Channel Spanning,-9.68526994243,Longitudinal,2.60601203214,2.70868190298,12.1685581457,94.1602889991,1.44095546083,65.3457317447,45.3488907334,0.0941800954788,Secondary,Anabranch,1,3297
Transition,Tr,332,"NA","NA","NA",13.5999977626,0.864665700813,NA,Mid Channel,26.0768371377,Diagonal,2.40979796005,2.26345415375,5.78482147448,8.24999728296,2.20099923668,3.74829629446,1.70299754402,0.14385615926,Secondary,Anabranch,1,3297
Transition,Tr,333,"NA","NA","NA",23.1999961808,0.645723956152,NA,Mid Channel,-18.2348859537,Diagonal,1.89725941336,1.92479657584,2.2475702097,17.1399943567,2.36917419385,7.23458595878,3.05363192693,0.154847986526,None,None,0,3297
Transition,Tr,334,"NA","NA","NA",0.400099985942,1.12866169499,NA,Mid Channel,30.66291517,Diagonal,1.21740043163,1.28281724453,6.26745891571,0.0100049967963,0.100049983244,0.0999999847263,0.999500264603,0.00653921459114,None,None,0,3297
Transition,Tr,335,"NA","NA","NA",0.399899987212,1.12809808321,NA,Mid Channel,120.60561944,Diagonal,1.23462772369,1.28868377209,6.12545251846,0.00999499686139,0.0999500347867,0.0999999337941,1.00049923952,0.0065326820122,None,None,0,3297
Transition,Tr,336,"NA","NA","NA",0.399899983487,1.1280980727,NA,Mid Channel,120.60561944,Diagonal,1.24175322056,1.29109942913,6.03407335281,0.00999499667522,0.099950032925,0.0999999337941,1.00049925816,0.00653268189052,None,None,0,3297
Transition,Tr,337,"NA","NA","NA",10.3999983492,0.503753505654,Elongated,Mid Channel,23.2510420161,Diagonal,1.54582794666,1.52785835838,4.03409072781,2.50012417634,0.705900726068,3.54175039635,5.01734913361,0.0461373023574,None,None,0,3297
Transition,Tr,338,"NA","NA","NA",6.99999884516,0.812388830181,NA,Mid Channel,125.434281843,Diagonal,1.77731673739,1.72925869025,3.09351913277,2.18999927802,1.06544414372,2.05548014031,1.92922374433,0.0696368721383,None,None,0,3297
Transition,Tr,339,"NA","NA","NA",15.9997975453,0.647899129217,NA,Mid Channel,-7.95217931201,Longitudinal,1.40823283052,1.40393862644,2.0313685022,5.32003324704,1.32436997645,4.01702948696,3.0331626044,0.0865601291797,None,None,0,3297
Transition,Tr,340,"NA","NA","NA",33.5999944676,0.181473814882,Elongated,Margin Attached,-1.74856217637,Longitudinal,2.53026395216,2.20226757612,12.9221378383,3.60999881174,0.305571084582,11.8139411544,38.661842532,0.0199719663125,None,None,0,3297
Transition,Tr,341,"NA","NA","NA",16.7999972366,0.473027946276,Elongated,Mid Channel,150.700084171,Diagonal,1.78693531367,1.3206995095,7.23418212937,3.09999898113,0.73809511708,4.19999930821,5.69032257635,0.0482415109203,None,None,0,3297
Transition,Tr,342,"NA","NA","NA",334.399944946,0.152324070253,Elongated,Margin Attached,1.77563527564,Longitudinal,2.01146870191,2.05851052589,15.1160406716,67.2599778522,1.10711224248,60.7526276662,54.8748585149,0.0723602772864,Secondary,Anabranch,1,3297
Transition,Tr,343,"NA","NA","NA",0.0876154001484,0.54001553028,Elongated,Mid Channel,-24.9232576363,Diagonal,0,0,0,3.1269988542e-4,0.00846281540965,0.0369498648243,4.36614330288,5.53125190173e-4,None,None,0,3297
Transition,Tr,344,"NA","NA","NA",8.79999855347,0.768753135517,NA,Mid Channel,55.6130335883,Diagonal,1.89267113873,1.96683825823,3.50226815324,3.51999884203,1.27821208029,2.75384570082,2.15445131781,0.0835432732214,None,None,0,3297
Transition,Tr,345,"NA","NA","NA",25.1999958511,0.553942516327,Elongated,Mid Channel,159.649277101,Diagonal,1.87947863275,1.81883290477,7.97367953573,17.2899943076,2.04130021782,8.47008889565,4.14935971774,0.13341831489,None,None,0,3297
Transition,Tr,346,"NA","NA","NA",14.3999976292,0.757215204355,NA,Mid Channel,93.5934499171,Transverse,1.08139016236,1.24179829883,2.61510647418,7.56999750689,1.84634115915,4.09999932535,2.22060766236,0.120675892755,Main,Braid,1,3297
Transition,Tr,347,"NA","NA","NA",2.59999957122,0.489447321456,Elongated,Mid Channel,26.7920403857,Diagonal,1.91192380587,1.88721346855,23.9744897207,0.14999995064,0.167994967264,0.89288359695,5.31494253366,0.0109800632198,None,None,0,3297
Transition,Tr,348,"NA","NA","NA",18.5999969412,0.815865861541,NA,Mid Channel,69.8187276114,Diagonal,2.89088584537,2.42989127408,3.84445733605,13.8899954267,2.69472573446,5.15451173716,1.91281497454,0.176125864998,Main,Braid,1,3297
Transition,Tr,349,"NA","NA","NA",0.639560134474,0.499009979501,Elongated,Mid Channel,127.755925796,Diagonal,2.07551074028,2.00825095177,32.8257789612,0.0110270764735,0.0464391413878,0.23745220398,5.11319109018,0.0030352379992,None,None,0,3297
Transition,Tr,350,"NA","NA","NA",19.5999967679,0.393106651716,Elongated,Mid Channel,3.99184915249,Longitudinal,2.02653777934,2.18914352508,15.2826536264,1.7799994136,0.464798886988,3.8296120396,8.23928831763,0.0303790122214,None,None,0,3297
Transition,Tr,351,"NA","NA","NA",0.79999987036,0.651470295052,NA,Mid Channel,171.187583077,Longitudinal,0.587852448225,2.08415087064,36.2015597026,0.0299999904633,0.0999999847263,0.299999950454,2.99999996275,0.00653594671414,None,None,0,3297
Transition,Tr,352,"NA","NA","NA",3.59999940358,0.359601862713,Elongated,Mid Channel,171.187583077,Longitudinal,2.19964527625,2.13279026288,25.0039370243,0.259999912567,0.162499972161,1.59999973606,9.84615390876,0.0106209132131,None,None,0,3297
Transition,Tr,353,"NA","NA","NA",34.399994424,0.466962318702,Elongated,Mid Channel,-39.6708454833,Diagonal,1.52476163257,1.54340925703,6.12207663039,8.6799771427,1.21923068665,7.1192246371,5.83911208523,0.0796882801732,None,None,0,3297
Transition,Tr,354,"NA","NA","NA",16.5999972653,0.716851105232,NA,Mid Channel,6.77042111123,Longitudinal,0.992332275189,1.11683608619,3.22340197468,11.9399960678,2.19520866513,5.43911668057,2.47772194369,0.143477690531,None,None,0,3297
Transition,Tr,355,"NA","NA","NA",0.599999900907,0.79788489406,NA,Mid Channel,168.335472231,Longitudinal,1.14922904968,1.2252163887,2.91446471214,0.0199999933317,0.0999999828637,0.19999996759,2.00000001863,0.0065359465924,None,None,0,3297
Transition,Tr,356,"NA","NA","NA",17.1999971643,0.72371909156,NA,Mid Channel,91.2687177402,Transverse,0,1.3360162964,5.23934674531,8.86999707885,1.91018981473,4.64351605817,2.43091865655,0.124849007499,None,None,0,3297
Transition,Tr,357,"NA","NA","NA",2435.79350367,0.121006307948,Elongated,Channel Spanning,-3.44249094921,Longitudinal,1.42888396603,1.45335364312,6.77461601772,1277.34058212,3.83271143721,333.273350486,86.9549810744,0.250504015504,"Main, Secondary","Main, Braid, Anabranch",3,3297
Bank,Bk,1,"NA","NA","NA",10.7999982238,0.396111671175,Elongated,Margin Attached,-5.63463264986,Longitudinal,4.59116472456,3.344007375,23.9060667232,1.66999945028,0.453649629124,3.68125386436,8.11475118248,0.0482605988429,None,None,0,3337
Bank,Bk,2,"NA","NA","NA",119.198781076,0.193086821081,Elongated,Margin Attached,-4.23292938864,Longitudinal,1.06801926801,1.15140060409,29.8547376334,55.1002018591,1.27020548779,43.3789669377,34.1511411772,0.135128243382,None,None,0,3337
Bank,Bk,3,"NA","NA","NA",44.9998926406,0.226966647213,Elongated,Margin Attached,2.44152828066,Longitudinal,0.486270420146,0.357272401204,21.5090529338,10.2200016349,0.643031550389,15.8934684133,24.7164674948,0.0684076117435,None,None,0,3337
Bank,Bk,4,"NA","NA","NA",82.3999864329,0.181649075363,Elongated,Margin Attached,-2.35739708062,Longitudinal,0.638066686509,0.4902610441,25.6188315231,21.1999930194,0.741217744737,28.6015724393,38.5872743096,0.0788529515677,None,None,0,3337
Bank,Bk,5,"NA","NA","NA",10.7999982238,0.420758446645,Elongated,Margin Attached,-13.3523057496,Longitudinal,0.57140767739,0.277184987761,22.8661003956,1.97999934794,0.524698864085,3.77359183233,7.19191919523,0.0558190280942,None,None,0,3337
Bank,Bk,6,"NA","NA","NA",17.5997973018,0.332697039942,Elongated,Margin Attached,-3.06693477951,Longitudinal,0.800258620926,0.711675451791,21.6353838484,3.28999891611,0.53480021305,6.15182798328,11.5030395149,0.0568936396862,None,None,0,3337
Bank,Bk,7,"NA","NA","NA",47.3999921978,0.254747131281,Elongated,Margin Attached,-0.581381401119,Longitudinal,0.834053743678,1.0334150031,20.4074246769,14.2699953015,0.852836883423,16.7323852649,19.6196782645,0.0907273280237,None,None,0,3337
Bank,Bk,8,"NA","NA","NA",73.5999878831,0.175566626556,Elongated,Margin Attached,-0.00719996836273,Longitudinal,1.03817660893,0.97221411345,24.7351714674,16.3699946111,0.629522112835,26.0038436734,41.3072760165,0.0669704375357,None,None,0,3337
Bank,Bk,9,"NA","NA","NA",28.3999953251,0.310316206179,Elongated,Margin Attached,3.23573531645,Longitudinal,0.91827665661,0.98506627963,23.5684232331,7.52999752106,0.754651832498,9.97810804505,13.22213452,0.0802821098402,None,None,0,3337
Bank,Bk,10,"NA","NA","NA",14.3999976292,0.3554772871,Elongated,Margin Attached,5.90404729617,Longitudinal,2.42673367984,1.61043210236,24.7771078888,2.42999919949,0.491088404352,4.94819095291,10.0759678076,0.0522434472714,None,None,0,3337
Bank,Bk,11,"NA","NA","NA",72.19998811,0.204256581913,Elongated,Margin Attached,-0.659201377929,Longitudinal,2.27028681456,2.13519934355,22.7234461296,19.8400134689,0.806290974905,24.6065181012,30.5181613922,0.0857756356282,None,None,0,3337
Bank,Bk,12,"NA","NA","NA",10.7992985757,0.422071529837,Elongated,Margin Attached,9.02967101468,Longitudinal,2.1497239041,1.5236830624,21.3137109092,1.90997773212,0.516945748292,3.69473535362,7.14724004566,0.054994228541700003,None,None,0,3337
Bank,Bk,13,"NA","NA","NA",47.1990163844,0.210357034798,Elongated,Margin Attached,0.803651832644,Longitudinal,1.38433955322,1.43498097213,22.4865067063,9.60999869576,0.57791432812,16.6287600569,28.7737459478,0.0614802476723,None,None,0,3337
Bank,Bk,14,"NA","NA","NA",24.199896069,0.284944246009,Elongated,Margin Attached,-14.0438924911,Longitudinal,2.97767684502,2.38218056474,26.823752517,4.90000338703,0.558988455732,8.76584003979,15.6816119365,0.0594668569927,None,None,0,3337
Bank,Bk,15,"NA","NA","NA",17.7988001806,0.314560594199,Elongated,Margin Attached,35.7480144292,Diagonal,1.41037800216,1.06381284182,25.2078774127,3.18993895507,0.497897860261,6.40681394655,12.8677274154,0.0529678574745,None,None,0,3337
Bank,Bk,16,"NA","NA","NA",13.3999977931,0.323315575842,Elongated,Margin Attached,-30.2176975111,Diagonal,0.47227246908,0.876424818319,21.4200524886,1.95999935443,0.401143120742,4.88603506599,12.1802788415,0.0426748000789,None,None,0,3337
Bank,Bk,17,"NA","NA","NA",9.79999838956,0.372452964396,Elongated,Margin Attached,-57.5629271385,Diagonal,0.74270143103,0.617272463015,21.5844898553,1.39999953872,0.390553144453,3.58465821771,9.17841340833,0.0415482068567,None,None,0,3337
Barface,Bf,18,"NA","NA","NA",10.3999982886,0.557572672062,Elongated,Mid Channel,177.855796344,Longitudinal,1.01380111796,1.05566372597,23.5492601287,1.77999941407,0.6592591509,2.69999955501,4.09550561616,0.0701339522234,None,None,0,3337
Glide-Run,GR,19,"NA","NA","NA",404.676662701,0.341456420405,Elongated,Channel Spanning,-4.90990325358,Longitudinal,0.687046565924,0.709184236287,10.4236596794,182.810370897,4.09148021413,44.6807417681,10.9204345199,0.435263852567,"Main, Mian","Main, Split, Anabranch, Braid",5,3337
Glide-Run,GR,20,"NA","NA","NA",7.08122359206,0.705445225695,NA,Mid Channel,1.23688479777,Longitudinal,1.10382087032,1.0801418327,5.04423507639,2.24005196454,0.935701019044,2.39398260657,2.55849096864,0.0995426616004,None,None,0,3337
Glide-Run,GR,21,"NA","NA","NA",73.5999878831,0.356846770487,Elongated,Margin Detached,-2.41726725456,Longitudinal,0.477624714918,0.657668382949,12.0114018051,17.5399942251,1.32446733226,13.2430553762,9.99877841728,0.140900780028,Main,"Main, Cutoff",2,3337
Glide-Run,GR,22,"NA","NA","NA",15.3999987958,0.759307570211,NA,Mid Channel,122.981614987,Diagonal,0.693643550873,0.77473080867,4.1246571628,9.25005695456,2.04660810847,4.51970111732,2.20838620673,0.217724266858,Backwater,Return,1,3337
Glide-Run,GR,23,"NA","NA","NA",99.7999835704,0.314628761531,Elongated,Mid Channel,-3.06693477733,Longitudinal,0.274310946806,0.473608955013,8.7425701836,35.2199884038,1.65477054704,21.2839106103,12.8621521868,0.176039419898,Main,"Main, Cutoff",2,3337
Glide-Run,GR,24,"NA","NA","NA",84.399986105,0.398516943318,Elongated,Margin Detached,5.83291215276,Longitudinal,1.14527137354,1.30661936802,9.24031195082,31.789989531,1.99130021334,15.9644383695,8.01709268276,0.211840448227,Main,"Main, Split",2,3337
Glide-Run,GR,25,"NA","NA","NA",194.399968,0.209670957893,Elongated,Margin Detached,21.2306700484,Diagonal,0.534529547164,0.658319180604,10.7168151089,45.0899851538,1.24773708335,36.1374088785,28.9623586257,0.13273798759,"Main, Backwater","Main, Return",2,3337
Glide-Run,GR,26,"NA","NA","NA",72.600188043,0.392398162781,Elongated,Mid Channel,3.85226298564,Longitudinal,1.00000769396,1.24594673515,8.01708405074,27.6501308957,1.82860674931,15.1208732583,8.26906783757,0.194532632906,Main,Main,1,3337
Glide-Run,GR,27,"NA","NA","NA",62.600493016,0.373355188421,Elongated,Margin Attached,7.06482630165,Longitudinal,0.891076714108,1.05119905786,11.8450035695,15.5502498813,1.30477502254,11.9179549062,9.13410718348,0.138805853461,Main,Main,1,3337
Margin Attached Bar,Br,28,"NA","NA","NA",27.7999954224,0.398868982766,Elongated,Margin Attached,-6.53321303605,Longitudinal,7.83909625309,2.63067611861,9.39550352721,11.3899962497,1.19299002776,9.54743626073,8.00294724898,0.126913832741,None,None,0,3337
Margin Attached Bar,Br,29,"NA","NA","NA",106.199982515,0.385799228522,Elongated,Margin Attached,29.977632536,Diagonal,1.57305761896,1.45006443757,8.86599310797,72.849976015,2.91823874137,24.9636792844,8.55436497723,0.310450929933,Main,Main,1,3337
Margin Attached Bar,Br,30,"NA","NA","NA",50.9999916995,0.634966546081,NA,Margin Attached,-3.84105049938,Longitudinal,0.633093832074,0.56741786299600006,15.9635699323,31.1599897401,3.14119035204,9.91980308354,3.15797579001,0.334169186387,None,None,0,3337
Margin Attached Bar,Br,31,"NA","NA","NA",147.400175735,0.222088053221,Elongated,Margin Attached,4.24785996927,Longitudinal,0.48553190778,0.813025409642,6.12837467444,90.4403102218,1.87176350857,48.3182356145,25.8142844399,0.199123777508,None,None,0,3337
Margin Attached Bar,Br,32,"NA","NA","NA",43.5999928191,0.457773111008,Elongated,Margin Attached,31.3222662713,Diagonal,0.832544456816,0.716240249353,8.95892743182,17.5199942311,1.69809512774,10.3174397858,6.07589034167,0.180648417844,None,None,0,3337
Margin Attached Bar,Br,33,"NA","NA","NA",24.5999959502,0.305636191024,Elongated,Margin Attached,-9.93797428046,Longitudinal,0.140154462083,0.236145948141,15.9886506163,4.33999857161,0.564279573251,7.69122041155,13.6301591908,0.0600297418353,None,None,0,3337
Margin Attached Bar,Br,34,"NA","NA","NA",75.3704320388,0.528432357986,Elongated,Margin Attached,14.4937401666,Longitudinal,0.424910386667,0.467234182882,2.9646005436,49.4467388777,3.29308535603,15.0153225719,4.55965180022,0.350328229365,Backwater,Return,1,3337
Margin Attached Bar,Br,35,"NA","NA","NA",24.5999959558,0.317487411844,Elongated,Margin Attached,3.45638585276,Longitudinal,0.497069362804,0.352692509735,15.4506725748,4.53999850595,0.599513714834,7.57280174518,12.6315738203,0.0637780547696,None,None,0,3337
Margin Attached Bar,Br,36,"NA","NA","NA",11.7999980543,0.748863197467,NA,Margin Attached,56.737068097,Diagonal,0.322124505643,0.298074313707,9.5932766681,3.78999875285,1.29201268832,2.93340675917,2.27041637105,0.137448158332,None,None,0,3337
Margin Attached Bar,Br,37,"NA","NA","NA",99.9999835324,0.257836957955,Elongated,Margin Attached,16.3676389102,Diagonal,0.90848786159,0.728646579068,9.14829584413,47.3899843967,1.57301624852,30.126824463,19.1522652683,0.167342154098,None,None,0,3337
Margin Attached Bar,Br,38,"NA","NA","NA",17.7999970708,0.593216108183,Elongated,Margin Attached,8.72248709652,Longitudinal,1.84517535978,1.8025033126,13.797876698,8.04999735039,1.49161094464,5.39684787062,3.61813372985,0.158682015387,None,None,0,3337
Margin Attached Bar,Br,39,"NA","NA","NA",52.200491954,0.26384189213,Elongated,Margin Attached,-2.95155613179,Longitudinal,2.22862813751,2.18905776618,14.0144146728,17.6599591857,0.98261492838,17.9724108352,18.2903905855,0.104533503019,None,None,0,3337
Margin Attached Bar,Br,40,"NA","NA","NA",27.5999954548,0.37946401073,Elongated,Margin Attached,2.63685393202,Longitudinal,0.830147539663,0.92519602401,14.3971629954,8.87999707636,1.00212468784,8.86116985649,8.84238255378,0.106609009345,None,None,0,3337
Margin Attached Bar,Br,41,"NA","NA","NA",16.1999989319,0.534196658329,Elongated,Margin Attached,5.83145905635,Longitudinal,2.46538980691,2.16151644036,12.0860352257,5.40003822175,1.10013084426,4.90854178837,4.46177999096,0.117035196198,None,None,0,3337
Margin Attached Bar,Br,42,"NA","NA","NA",35.6001941394,0.315801796006,Elongated,Margin Attached,5.32838812621,Longitudinal,1.31917134703,1.39532194128,11.7723510217,13.2701056308,1.01952186158,13.0160089066,12.7667776407,0.108459772508,None,None,0,3337
Margin Attached Bar,Br,43,"NA","NA","NA",12.1999979932,0.580994477403,Elongated,Margin Attached,-39.7765252368,Diagonal,2.04495188428,0.762535115025,12.1148162083,3.42999887064,0.953594527455,3.59691543092,3.77195477465,0.101446226325,None,None,0,3337
Margin Attached Bar,Br,44,"NA","NA","NA",31.5999948047,0.406504604222,Elongated,Margin Attached,-24.5071043543,Diagonal,0.802915515603,0.766602044979,12.0066844457,8.97999704348,1.07956382413,8.3181715085,7.70512249724,0.114847215333,None,None,0,3337
Mid Channel Bar,Bc,45,"NA","NA","NA",31.2002949172,0.602687374303,NA,Mid Channel,-4.86549937675,Longitudinal,0.193556350394,0.249786286884,10.7839527918,21.8202878156,2.49498011229,8.74567605095,3.50530892325,0.265423416201,None,None,0,3337
Mid Channel Bar,Bc,46,"NA","NA","NA",8.59999858215,0.759216492709,NA,Mid Channel,166.545863734,Longitudinal,1.13765589448,1.00296950398,6.00672054765,3.07999898529,1.18082537662,2.60834416863,2.20891608553,0.125619720918,None,None,0,3337
Mid Channel Bar,Bc,47,"NA","NA","NA",10.1999983229,0.681563086618,NA,Mid Channel,-1.03625811234,Longitudinal,0.377452972794,0.393898674861,6.22863841721,3.85999872923,1.18670944568,3.25269065928,2.74093264458,0.12624568571,None,None,0,3337
Mid Channel Bar,Bc,48,"NA","NA","NA",108.799982482,0.404753925024,Elongated,Channel Spanning,113.466381154,Diagonal,1.35132549727,1.1511537799,10.2021251559,36.039968133,2.15341644521,16.7361813425,7.77192046609,0.229086855873,Main,Main,1,3337
Mid Channel Bar,Bc,49,"NA","NA","NA",71.4004884148,0.351814992643,Elongated,Channel Spanning,-10.6050204606,Longitudinal,0.755036453572,0.79997700684,2.718209993,44.0308905026,2.06889206902,21.2823525993,10.2868356054,0.220094900959,Main,Split,1,3337
Mid Channel Bar,Bc,50,"NA","NA","NA",144.599976193,0.263683929908,Elongated,Channel Spanning,1.12764963568,Longitudinal,0.955898179894,0.925136077191,8.21753570645,75.8799750154,2.03559797236,37.2765035365,18.3123111944,0.216552975783,"Main, Backwater","Split, Return",2,3337
Mid Channel Bar,Bc,51,"NA","NA","NA",40.9999932498,0.475835523067,Elongated,Channel Spanning,23.492321704,Diagonal,2.5407012291,2.29175259941,9.50073281853,19.5299935706,1.8635998559,10.4797140377,5.62337135012,0.198255303819,Main,Main,1,3337
Pocket Pool,Pk,52,"NA","NA","NA",9.99999835342,0.629906699405,NA,Mid Channel,-0.357688965107,Longitudinal,0.175352649613,0.30785641481,7.33743369596,3.58999881879,1.05771371917,3.39411199244,3.20891365114,0.112522736082,Main,Main,1,3337
