visit.id,UnitForm,model,species,lifestage,area.delft,hab.area.suitable,pred.fish,med,mean,sd,med.suitable,mean.suitable,sd.suitable
2771,Plane,fuzzy,chinook,spawner,77.649,8.671,0,0.233,0.259,0.118,NA,NA,NA
2771,Saddle,fuzzy,chinook,spawner,24.44,7.99,0,0.354,0.374,0.075,NA,NA,NA
2771,Trough,fuzzy,chinook,spawner,68.75,21.91,1,0.354,0.38,0.107,NA,NA,NA
2771,Wall,fuzzy,chinook,spawner,7.429,0,0,0.127,0.149,0.072,NA,NA,NA
2771,Bowl,fuzzy,steelhead,spawner,54.991,30.46,0,0.433,0.417,0.111,NA,NA,NA
2771,Bowl Transition,fuzzy,steelhead,spawner,12.379999999999999,0.04,0,0.301,0.291,0.033,NA,NA,NA
2771,Mound,fuzzy,steelhead,spawner,3.661,0,0,0.078,0.078,0.005,NA,NA,NA
2771,Mound Transition,fuzzy,steelhead,spawner,10.7,0,0,0.078,0.09,0.036,NA,NA,NA
2771,Plane,fuzzy,steelhead,spawner,77.649,8.671,0,0.193,0.214,0.14,NA,NA,NA
2771,Saddle,fuzzy,steelhead,spawner,24.44,4.6,0,0.335,0.339,0.095,NA,NA,NA
2771,Trough,fuzzy,steelhead,spawner,68.75,21.77,1,0.305,0.36,0.119,NA,NA,NA
2771,Wall,fuzzy,steelhead,spawner,7.429,0,0,0.078,0.096,0.044,NA,NA,NA
2771,Bowl,fuzzy,chinook,juvenile,54.991,40.400999999999996,44,0.462,0.469,0.147,NA,NA,NA
2771,Bowl Transition,fuzzy,chinook,juvenile,12.379999999999999,1.6400000000000001,0,0.243,0.243,0.115,NA,NA,NA
2771,Mound,fuzzy,chinook,juvenile,3.661,0.11,0,0.078,0.102,0.094,NA,NA,NA
2771,Mound Transition,fuzzy,chinook,juvenile,10.7,0.58,0,0.078,0.117,0.113,NA,NA,NA
2771,Plane,fuzzy,chinook,juvenile,77.649,26.64,10,0.248,0.307,0.244,NA,NA,NA
2771,Saddle,fuzzy,chinook,juvenile,24.44,9.55,5,0.368,0.365,0.127,NA,NA,NA
2771,Trough,fuzzy,chinook,juvenile,68.75,21.05,33,0.238,0.292,0.207,NA,NA,NA
2771,Wall,fuzzy,chinook,juvenile,7.429,0.8490000000000001,0,0.078,0.167,0.187,NA,NA,NA
2785,Bowl,nrei,steelhead,juvenile,140.17,76.38000000000001,43,55.39,20.937,85.251,NA,NA,NA
2785,Bowl Transition,nrei,steelhead,juvenile,29.59,2.8600000000000003,2,-36.912,-80.838,144.213,NA,NA,NA
2785,Mound,nrei,steelhead,juvenile,34.851,0.05,0,-34.911,-33.738,13.866,NA,NA,NA
2785,Mound Transition,nrei,steelhead,juvenile,27.81,0.61,1,-29.909,-37.941,50.799,NA,NA,NA
2785,Plane,nrei,steelhead,juvenile,127.77,32.5,17,-4.898,-9.432,67.923,NA,NA,NA
2785,Saddle,nrei,steelhead,juvenile,21.93,10.23,6,46.708,6.542,89.587,NA,NA,NA
2785,Trough,nrei,steelhead,juvenile,167.14,75.75,35,24.083,-1.024,94.023,NA,NA,NA
2785,Wall,nrei,steelhead,juvenile,39.058,4.54,1,-6.203,-2.187,29.38,NA,NA,NA
2785,Bowl,fuzzy,chinook,spawner,140.17,21.59,1,0.078,0.174,0.191,NA,NA,NA
2785,Bowl Transition,fuzzy,chinook,spawner,29.59,2.34,0,0.078,0.177,0.159,NA,NA,NA
2785,Mound,fuzzy,chinook,spawner,34.851,0,0,0.078,0.079,0.012,NA,NA,NA
2785,Mound Transition,fuzzy,chinook,spawner,27.81,0.32,0,0.078,0.099,0.068,NA,NA,NA
2785,Plane,fuzzy,chinook,spawner,127.77,22.169,0,0.078,0.194,0.2,NA,NA,NA
2785,Saddle,fuzzy,chinook,spawner,21.93,5.53,0,0.078,0.234,0.267,NA,NA,NA
2785,Trough,fuzzy,chinook,spawner,167.14,67.2,1,0.266,0.334,0.275,NA,NA,NA
2785,Wall,fuzzy,chinook,spawner,39.058,2.77,0,0.078,0.129,0.14,NA,NA,NA
2785,Bowl,fuzzy,steelhead,spawner,140.17,21.59,0,0.078,0.174,0.191,NA,NA,NA
2785,Bowl Transition,fuzzy,steelhead,spawner,29.59,2.34,0,0.078,0.177,0.159,NA,NA,NA
2785,Mound,fuzzy,steelhead,spawner,34.851,0,0,0.078,0.079,0.012,NA,NA,NA
2785,Mound Transition,fuzzy,steelhead,spawner,27.81,0.32,0,0.078,0.099,0.068,NA,NA,NA
2785,Plane,fuzzy,steelhead,spawner,127.77,22.169,0,0.078,0.194,0.2,NA,NA,NA
2785,Saddle,fuzzy,steelhead,spawner,21.93,5.53,0,0.078,0.234,0.267,NA,NA,NA
2785,Trough,fuzzy,steelhead,spawner,167.14,67.2,3,0.266,0.334,0.275,NA,NA,NA
2785,Wall,fuzzy,steelhead,spawner,39.058,2.77,0,0.078,0.129,0.14,NA,NA,NA
2785,Bowl,fuzzy,chinook,juvenile,140.17,119.28,266,0.712,0.655,0.244,NA,NA,NA
2785,Bowl Transition,fuzzy,chinook,juvenile,29.59,16.44,5,0.568,0.474,0.246,NA,NA,NA
2785,Mound,fuzzy,chinook,juvenile,34.851,4.151,1,0.078,0.161,0.166,NA,NA,NA
2785,Mound Transition,fuzzy,chinook,juvenile,27.81,6.44,0,0.078,0.231,0.229,NA,NA,NA
2785,Plane,fuzzy,chinook,juvenile,127.77,49.43,16,0.253,0.327,0.263,NA,NA,NA
2785,Saddle,fuzzy,chinook,juvenile,21.93,20.24,17,0.605,0.596,0.145,NA,NA,NA
2785,Trough,fuzzy,chinook,juvenile,167.14,90.34100000000001,60,0.434,0.425,0.248,NA,NA,NA
2785,Wall,fuzzy,chinook,juvenile,39.058,13.009,5,0.138,0.329,0.282,NA,NA,NA
2790,Bowl,nrei,steelhead,juvenile,122.62,92.3,66,41.879,13.493,74.831,NA,NA,NA
2790,Bowl Transition,nrei,steelhead,juvenile,42.25,13.8,15,-132.146,-97.585,129.804,NA,NA,NA
2790,Mound,nrei,steelhead,juvenile,18.31,1.8,1,-9.876,2.438,35.638,NA,NA,NA
2790,Mound Transition,nrei,steelhead,juvenile,42.659,1.67,0,-16.217,-8.226,28.341,NA,NA,NA
2790,Plane,nrei,steelhead,juvenile,181.4,75.159,22,7.061,-1.331,62.164,NA,NA,NA
2790,Saddle,nrei,steelhead,juvenile,25.58,9.69,9,-30.727,-55.891,88.733,NA,NA,NA
2790,Trough,nrei,steelhead,juvenile,181.66,96.3,94,13.103,-35.948,109.447,NA,NA,NA
2790,Wall,nrei,steelhead,juvenile,24.392,1.3800000000000001,1,-12.998,1.638,39.339,NA,NA,NA
2790,Bowl,fuzzy,chinook,spawner,122.62,62.86,1,0.432,0.368,0.22,NA,NA,NA
2790,Bowl Transition,fuzzy,chinook,spawner,42.25,16.18,0,0.3,0.369,0.16,NA,NA,NA
2790,Mound,fuzzy,chinook,spawner,18.31,0.27,0,0.078,0.119,0.084,NA,NA,NA
2790,Mound Transition,fuzzy,chinook,spawner,42.659,0,0,0.078,0.11,0.062,NA,NA,NA
2790,Plane,fuzzy,chinook,spawner,181.4,25.62,0,0.086,0.2,0.147,NA,NA,NA
2790,Saddle,fuzzy,chinook,spawner,25.58,8.3,0,0.3,0.331,0.158,NA,NA,NA
2790,Trough,fuzzy,chinook,spawner,181.66,69.88,2,0.3,0.334,0.19,NA,NA,NA
2790,Wall,fuzzy,chinook,spawner,24.392,0.01,0,0.078,0.096,0.05,NA,NA,NA
2790,Bowl,fuzzy,steelhead,spawner,122.62,62.86,1,0.432,0.348,0.234,NA,NA,NA
2790,Bowl Transition,fuzzy,steelhead,spawner,42.25,16.18,1,0.3,0.34,0.182,NA,NA,NA
2790,Mound,fuzzy,steelhead,spawner,18.31,0.27,0,0.078,0.098,0.071,NA,NA,NA
2790,Mound Transition,fuzzy,steelhead,spawner,42.659,0,0,0.078,0.08,0.016,NA,NA,NA
2790,Plane,fuzzy,steelhead,spawner,181.4,25.62,0,0.078,0.173,0.15,NA,NA,NA
2790,Saddle,fuzzy,steelhead,spawner,25.58,8.3,0,0.224,0.285,0.184,NA,NA,NA
2790,Trough,fuzzy,steelhead,spawner,181.66,69.88,3,0.225,0.308,0.206,NA,NA,NA
2790,Wall,fuzzy,steelhead,spawner,24.392,0.01,0,0.078,0.079,0.016,NA,NA,NA
2790,Bowl,fuzzy,chinook,juvenile,122.62,34.18,62,0.275,0.306,0.202,NA,NA,NA
2790,Bowl Transition,fuzzy,chinook,juvenile,42.25,4.07,4,0.085,0.173,0.149,NA,NA,NA
2790,Mound,fuzzy,chinook,juvenile,18.31,2.44,9,0.078,0.201,0.242,NA,NA,NA
2790,Mound Transition,fuzzy,chinook,juvenile,42.659,2.34,4,0.078,0.124,0.14,NA,NA,NA
2790,Plane,fuzzy,chinook,juvenile,181.4,66.769,25,0.309,0.318,0.214,NA,NA,NA
2790,Saddle,fuzzy,chinook,juvenile,25.58,2.43,1,0.163,0.206,0.14,NA,NA,NA
2790,Trough,fuzzy,chinook,juvenile,181.66,39.03,30,0.216,0.252,0.181,NA,NA,NA
2790,Wall,fuzzy,chinook,juvenile,24.392,2.2809999999999997,7,0.078,0.15,0.182,NA,NA,NA
2898,Bowl,nrei,steelhead,juvenile,697.34,651.534,446,47.232,29.896,57.076,NA,NA,NA
2898,Bowl Transition,nrei,steelhead,juvenile,3083.7599999999998,2251.053,1909,33.103,-8.501,85.006,NA,NA,NA
2898,Mound,nrei,steelhead,juvenile,246.064,0.45,0,-32.413,-29.568,11.181,NA,NA,NA
2898,Mound Transition,nrei,steelhead,juvenile,1074.234,51.44,16,-22.519,-15.459,21.37,NA,NA,NA
2898,Plane,nrei,steelhead,juvenile,3444.518,2244.0190000000002,847,47.567,39.578,32.361,NA,NA,NA
2898,Saddle,nrei,steelhead,juvenile,1235.97,1120.539,688,56.586,47.089,38.352,NA,NA,NA
2898,Trough,nrei,steelhead,juvenile,4105.038,3580.502,2235,51.102,27.548,66.985,NA,NA,NA
2898,Wall,nrei,steelhead,juvenile,183.956,0.685,1,-31.501,-27.009,11.737,NA,NA,NA
2898,Bowl,fuzzy,chinook,spawner,697.34,682.39,24,0.572,0.561,0.064,NA,NA,NA
2898,Bowl Transition,fuzzy,chinook,spawner,3083.7599999999998,2953.77,91,0.565,0.553,0.072,NA,NA,NA
2898,Mound,fuzzy,chinook,spawner,246.064,0.59,0,0.078,0.086,0.036,NA,NA,NA
2898,Mound Transition,fuzzy,chinook,spawner,1074.234,4.021,0,0.078,0.117,0.074,NA,NA,NA
2898,Plane,fuzzy,chinook,spawner,3444.518,1426.296,2,0.369,0.348,0.145,NA,NA,NA
2898,Saddle,fuzzy,chinook,spawner,1235.97,1100.4499999999998,15,0.529,0.51,0.093,NA,NA,NA
2898,Trough,fuzzy,chinook,spawner,4105.038,3860.945,70,0.542,0.529,0.078,NA,NA,NA
2898,Wall,fuzzy,chinook,spawner,183.956,0,0,0.078,0.101,0.048,NA,NA,NA
2898,Bowl,fuzzy,steelhead,spawner,697.34,682.39,26,0.572,0.561,0.064,NA,NA,NA
2898,Bowl Transition,fuzzy,steelhead,spawner,3083.7599999999998,2953.77,138,0.565,0.553,0.072,NA,NA,NA
2898,Mound,fuzzy,steelhead,spawner,246.064,0.59,0,0.078,0.086,0.036,NA,NA,NA
2898,Mound Transition,fuzzy,steelhead,spawner,1074.234,4.021,0,0.078,0.117,0.074,NA,NA,NA
2898,Plane,fuzzy,steelhead,spawner,3444.518,1426.296,2,0.369,0.348,0.145,NA,NA,NA
2898,Saddle,fuzzy,steelhead,spawner,1235.97,1100.4499999999998,22,0.529,0.51,0.093,NA,NA,NA
2898,Trough,fuzzy,steelhead,spawner,4105.038,3860.945,94,0.542,0.529,0.078,NA,NA,NA
2898,Wall,fuzzy,steelhead,spawner,183.956,0,0,0.078,0.101,0.048,NA,NA,NA
2898,Bowl,fuzzy,chinook,juvenile,697.34,148.38,29,0.281,0.284,0.147,NA,NA,NA
2898,Bowl Transition,fuzzy,chinook,juvenile,3083.7599999999998,500.582,174,0.177,0.229,0.161,NA,NA,NA
2898,Mound,fuzzy,chinook,juvenile,246.064,9.741999999999999,1,0.078,0.111,0.101,NA,NA,NA
2898,Mound Transition,fuzzy,chinook,juvenile,1074.234,212.397,241,0.078,0.206,0.212,NA,NA,NA
2898,Plane,fuzzy,chinook,juvenile,3444.518,2568.509,3590,0.536,0.515,0.207,NA,NA,NA
2898,Saddle,fuzzy,chinook,juvenile,1235.97,650.68,284,0.41,0.404,0.165,NA,NA,NA
2898,Trough,fuzzy,chinook,juvenile,4105.038,1679.538,1174,0.36,0.356,0.197,NA,NA,NA
2898,Wall,fuzzy,chinook,juvenile,183.956,21.342,11,0.078,0.194,0.192,NA,NA,NA
294,Bowl,nrei,steelhead,juvenile,951.1,23.055,42,-196.679,-215.927,89.822,NA,NA,NA
294,Bowl Transition,nrei,steelhead,juvenile,711.22,8.008,6,-265.293,-315.958,176.151,NA,NA,NA
294,Mound,nrei,steelhead,juvenile,1615.351,1126.708,859,36.831,-5.334,90.189,NA,NA,NA
294,Mound Transition,nrei,steelhead,juvenile,840.58,321.12600000000003,298,-138.636,-96.246,116.375,NA,NA,NA
294,Plane,nrei,steelhead,juvenile,1878.31,326.553,352,-166.54,-156.298,116.02,NA,NA,NA
294,Saddle,nrei,steelhead,juvenile,44.81,0,0,-413.317,-449.046,179.828,NA,NA,NA
294,Trough,nrei,steelhead,juvenile,1954.52,99.064,143,-200.499,-223.572,128.05,NA,NA,NA
294,Wall,nrei,steelhead,juvenile,1074.071,693.311,403,46.029,22.321,74.609,NA,NA,NA
294,Bowl,fuzzy,chinook,spawner,951.1,141.46,2,0.3,0.34,0.074,NA,NA,NA
294,Bowl Transition,fuzzy,chinook,spawner,711.22,29.038999999999998,0,0.3,0.311,0.044,NA,NA,NA
294,Mound,fuzzy,chinook,spawner,1615.351,1387.209,32,0.56,0.544,0.133,NA,NA,NA
294,Mound Transition,fuzzy,chinook,spawner,840.58,590.929,13,0.522,0.485,0.124,NA,NA,NA
294,Plane,fuzzy,chinook,spawner,1878.31,876.971,20,0.373,0.417,0.125,NA,NA,NA
294,Saddle,fuzzy,chinook,spawner,44.81,0,0,0.3,0.3,0,NA,NA,NA
294,Trough,fuzzy,chinook,spawner,1954.52,443.611,2,0.3,0.353,0.091,NA,NA,NA
294,Wall,fuzzy,chinook,spawner,1074.071,531.522,13,0.526,0.512,0.129,NA,NA,NA
294,Bowl,fuzzy,steelhead,spawner,951.1,141.46,1,0.3,0.34,0.074,NA,NA,NA
294,Bowl Transition,fuzzy,steelhead,spawner,711.22,29.038999999999998,0,0.3,0.311,0.044,NA,NA,NA
294,Mound,fuzzy,steelhead,spawner,1615.351,1387.209,50,0.56,0.544,0.133,NA,NA,NA
294,Mound Transition,fuzzy,steelhead,spawner,840.58,590.929,18,0.522,0.485,0.124,NA,NA,NA
294,Plane,fuzzy,steelhead,spawner,1878.31,876.971,23,0.373,0.417,0.125,NA,NA,NA
294,Saddle,fuzzy,steelhead,spawner,44.81,0,0,0.3,0.3,0,NA,NA,NA
294,Trough,fuzzy,steelhead,spawner,1954.52,443.611,5,0.3,0.353,0.091,NA,NA,NA
294,Wall,fuzzy,steelhead,spawner,1074.071,531.522,17,0.526,0.512,0.129,NA,NA,NA
294,Bowl,fuzzy,chinook,juvenile,951.1,5.32,8,0.078,0.083,0.04,NA,NA,NA
294,Bowl Transition,fuzzy,chinook,juvenile,711.22,0.71,1,0.078,0.079,0.021,NA,NA,NA
294,Mound,fuzzy,chinook,juvenile,1615.351,429.782,263,0.26,0.28,0.186,NA,NA,NA
294,Mound Transition,fuzzy,chinook,juvenile,840.58,35.339,25,0.085,0.144,0.116,NA,NA,NA
294,Plane,fuzzy,chinook,juvenile,1878.31,27.13,16,0.08,0.099,0.07,NA,NA,NA
294,Saddle,fuzzy,chinook,juvenile,44.81,0,0,0.078,0.078,0,NA,NA,NA
294,Trough,fuzzy,chinook,juvenile,1954.52,7.29,12,0.078,0.084,0.038,NA,NA,NA
294,Wall,fuzzy,chinook,juvenile,1074.071,328.22900000000004,437,0.41,0.4,0.22,NA,NA,NA
3146,Bowl,nrei,steelhead,juvenile,270.31,113.01,109,-96.886,-85.65,124.642,NA,NA,NA
3146,Bowl Transition,nrei,steelhead,juvenile,316.37,56.37,57,-206.036,-211.171,204.945,NA,NA,NA
3146,Mound,nrei,steelhead,juvenile,113.119,15.12,6,-18.919,-24.114,71.91,NA,NA,NA
3146,Mound Transition,nrei,steelhead,juvenile,182.93,91.879,45,10.099,0.329,66.949,NA,NA,NA
3146,Plane,nrei,steelhead,juvenile,524.22,297.53000000000003,205,16.403,-5.002,73.899,NA,NA,NA
3146,Saddle,nrei,steelhead,juvenile,132.93,63.1,51,-2.059,-53.77,145.394,NA,NA,NA
3146,Trough,nrei,steelhead,juvenile,619.98,236.56,192,-70.282,-80.948,132.315,NA,NA,NA
3146,Wall,nrei,steelhead,juvenile,174.251,68.81099999999999,55,16.587,1.53,72.71,NA,NA,NA
3146,Bowl,fuzzy,chinook,spawner,270.31,128.97,7,0.391,0.475,0.215,NA,NA,NA
3146,Bowl Transition,fuzzy,chinook,spawner,316.37,58.629999999999995,1,0.3,0.35,0.109,NA,NA,NA
3146,Mound,fuzzy,chinook,spawner,113.119,7.72,0,0.229,0.231,0.134,NA,NA,NA
3146,Mound Transition,fuzzy,chinook,spawner,182.93,60.800000000000004,0,0.3,0.349,0.194,NA,NA,NA
3146,Plane,fuzzy,chinook,spawner,524.22,284.45,2,0.414,0.416,0.211,NA,NA,NA
3146,Saddle,fuzzy,chinook,spawner,132.93,94.47999999999999,4,0.518,0.543,0.198,NA,NA,NA
3146,Trough,fuzzy,chinook,spawner,619.98,281.91,7,0.355,0.445,0.185,NA,NA,NA
3146,Wall,fuzzy,chinook,spawner,174.251,42.32,0,0.3,0.342,0.176,NA,NA,NA
3146,Bowl,fuzzy,steelhead,spawner,270.31,92.26,7,0.31,0.427,0.251,NA,NA,NA
3146,Bowl Transition,fuzzy,steelhead,spawner,316.37,41.18,1,0.242,0.295,0.13,NA,NA,NA
3146,Mound,fuzzy,steelhead,spawner,113.119,7.7,0,0.078,0.144,0.149,NA,NA,NA
3146,Mound Transition,fuzzy,steelhead,spawner,182.93,59.38,0,0.24,0.303,0.225,NA,NA,NA
3146,Plane,fuzzy,steelhead,spawner,524.22,269.27000000000004,5,0.411,0.389,0.234,NA,NA,NA
3146,Saddle,fuzzy,steelhead,spawner,132.93,91.13,5,0.519,0.519,0.228,NA,NA,NA
3146,Trough,fuzzy,steelhead,spawner,619.98,250.65,9,0.325,0.402,0.223,NA,NA,NA
3146,Wall,fuzzy,steelhead,spawner,174.251,39.02,0,0.23,0.272,0.216,NA,NA,NA
3146,Bowl,fuzzy,chinook,juvenile,270.31,38.1,51,0.238,0.233,0.155,NA,NA,NA
3146,Bowl Transition,fuzzy,chinook,juvenile,316.37,29.98,38,0.078,0.165,0.149,NA,NA,NA
3146,Mound,fuzzy,chinook,juvenile,113.119,14.82,4,0.078,0.188,0.168,NA,NA,NA
3146,Mound Transition,fuzzy,chinook,juvenile,182.93,48.300000000000004,44,0.282,0.293,0.177,NA,NA,NA
3146,Plane,fuzzy,chinook,juvenile,524.22,136.48,93,0.266,0.274,0.171,NA,NA,NA
3146,Saddle,fuzzy,chinook,juvenile,132.93,22.84,6,0.209,0.227,0.143,NA,NA,NA
3146,Trough,fuzzy,chinook,juvenile,619.98,125.36,144,0.169,0.231,0.179,NA,NA,NA
3146,Wall,fuzzy,chinook,juvenile,174.251,65.671,34,0.376,0.344,0.209,NA,NA,NA
3161,Bowl,nrei,steelhead,juvenile,27.8,2.07,12,-10.198,-10.244,13.867,NA,NA,NA
3161,Bowl Transition,nrei,steelhead,juvenile,46.63,0.06999999999999999,2,-32.404,-38.16,32.811,NA,NA,NA
3161,Mound,nrei,steelhead,juvenile,5.38,0,0,-35.83,-35.402,4.61,NA,NA,NA
3161,Mound Transition,nrei,steelhead,juvenile,7.29,0,0,-32.542,-33.016,9.903,NA,NA,NA
3161,Plane,nrei,steelhead,juvenile,40.6,0,0,-31.786,-33.996,18.838,NA,NA,NA
3161,Saddle,nrei,steelhead,juvenile,8.89,0,0,-29.359,-29.053,11.874,NA,NA,NA
3161,Trough,nrei,steelhead,juvenile,70.05,0.11,1,-29.088,-29.845,15.892,NA,NA,NA
3161,Wall,nrei,steelhead,juvenile,8.869,0,0,-36.42,-33.395,9.382,NA,NA,NA
3161,Bowl,fuzzy,chinook,spawner,27.8,3.99,0,0.078,0.199,0.158,NA,NA,NA
3161,Bowl Transition,fuzzy,chinook,spawner,46.63,0.25,0,0.078,0.087,0.045,NA,NA,NA
3161,Mound,fuzzy,chinook,spawner,5.38,0,0,0.078,0.078,0.006,NA,NA,NA
3161,Mound Transition,fuzzy,chinook,spawner,7.29,0,0,0.078,0.081,0.024,NA,NA,NA
3161,Plane,fuzzy,chinook,spawner,40.6,0.11,0,0.078,0.085,0.041,NA,NA,NA
3161,Saddle,fuzzy,chinook,spawner,8.89,0,0,0.078,0.078,0.012,NA,NA,NA
3161,Trough,fuzzy,chinook,spawner,70.05,0.5599999999999999,0,0.078,0.087,0.048,NA,NA,NA
3161,Wall,fuzzy,chinook,spawner,8.869,0.03,0,0.078,0.084,0.049,NA,NA,NA
3161,Bowl,fuzzy,steelhead,spawner,27.8,3.99,0,0.078,0.199,0.158,NA,NA,NA
3161,Bowl Transition,fuzzy,steelhead,spawner,46.63,0.25,0,0.078,0.087,0.045,NA,NA,NA
3161,Mound,fuzzy,steelhead,spawner,5.38,0,0,0.078,0.078,0.006,NA,NA,NA
3161,Mound Transition,fuzzy,steelhead,spawner,7.29,0,0,0.078,0.081,0.024,NA,NA,NA
3161,Plane,fuzzy,steelhead,spawner,40.6,0.11,0,0.078,0.085,0.041,NA,NA,NA
3161,Saddle,fuzzy,steelhead,spawner,8.89,0,0,0.078,0.078,0.012,NA,NA,NA
3161,Trough,fuzzy,steelhead,spawner,70.05,0.5599999999999999,0,0.078,0.087,0.048,NA,NA,NA
3161,Wall,fuzzy,steelhead,spawner,8.869,0.03,0,0.078,0.084,0.049,NA,NA,NA
3161,Bowl,fuzzy,chinook,juvenile,27.8,15.59,18,0.474,0.432,0.236,NA,NA,NA
3161,Bowl Transition,fuzzy,chinook,juvenile,46.63,0.18,0,0.078,0.088,0.046,NA,NA,NA
3161,Mound,fuzzy,chinook,juvenile,5.38,0,0,0.078,0.079,0.012,NA,NA,NA
3161,Mound Transition,fuzzy,chinook,juvenile,7.29,0,0,0.078,0.082,0.027,NA,NA,NA
3161,Plane,fuzzy,chinook,juvenile,40.6,0.43000000000000005,0,0.078,0.089,0.054,NA,NA,NA
3161,Saddle,fuzzy,chinook,juvenile,8.89,0.04,0,0.078,0.086,0.041,NA,NA,NA
3161,Trough,fuzzy,chinook,juvenile,70.05,1.97,0,0.078,0.1,0.084,NA,NA,NA
3161,Wall,fuzzy,chinook,juvenile,8.869,0.05,0,0.078,0.089,0.061,NA,NA,NA
3169,Bowl,nrei,steelhead,juvenile,201.87,NA,NA,NA,NA,NA,NA,NA,NA
3169,Bowl Transition,nrei,steelhead,juvenile,4.4,NA,NA,NA,NA,NA,NA,NA,NA
3169,Mound,nrei,steelhead,juvenile,86.367,NA,NA,NA,NA,NA,NA,NA,NA
3169,Mound Transition,nrei,steelhead,juvenile,83.85,NA,NA,NA,NA,NA,NA,NA,NA
3169,Plane,nrei,steelhead,juvenile,205.16,NA,NA,NA,NA,NA,NA,NA,NA
3169,Saddle,nrei,steelhead,juvenile,51.23,NA,NA,NA,NA,NA,NA,NA,NA
3169,Trough,nrei,steelhead,juvenile,255.49,NA,NA,NA,NA,NA,NA,NA,NA
3169,Wall,nrei,steelhead,juvenile,87.002,NA,NA,NA,NA,NA,NA,NA,NA
3169,Bowl,fuzzy,chinook,spawner,201.87,160.042,2,0.504,0.511,0.178,NA,NA,NA
3169,Bowl Transition,fuzzy,chinook,spawner,4.4,3.36,0,0.555,0.528,0.149,NA,NA,NA
3169,Mound,fuzzy,chinook,spawner,86.367,12.529,0,0.078,0.182,0.157,NA,NA,NA
3169,Mound Transition,fuzzy,chinook,spawner,83.85,16.96,0,0.22,0.25,0.18,NA,NA,NA
3169,Plane,fuzzy,chinook,spawner,205.16,71.969,1,0.334,0.369,0.188,NA,NA,NA
3169,Saddle,fuzzy,chinook,spawner,51.23,20.47,1,0.381,0.401,0.201,NA,NA,NA
3169,Trough,fuzzy,chinook,spawner,255.49,162.391,5,0.437,0.461,0.178,NA,NA,NA
3169,Wall,fuzzy,chinook,spawner,87.002,16.619,0,0.118,0.223,0.177,NA,NA,NA
3169,Bowl,fuzzy,steelhead,spawner,201.87,160.042,6,0.504,0.511,0.178,NA,NA,NA
3169,Bowl Transition,fuzzy,steelhead,spawner,4.4,3.36,0,0.555,0.528,0.149,NA,NA,NA
3169,Mound,fuzzy,steelhead,spawner,86.367,12.529,0,0.078,0.182,0.157,NA,NA,NA
3169,Mound Transition,fuzzy,steelhead,spawner,83.85,16.96,0,0.22,0.25,0.18,NA,NA,NA
3169,Plane,fuzzy,steelhead,spawner,205.16,71.969,2,0.334,0.369,0.188,NA,NA,NA
3169,Saddle,fuzzy,steelhead,spawner,51.23,20.47,1,0.381,0.401,0.201,NA,NA,NA
3169,Trough,fuzzy,steelhead,spawner,255.49,162.391,4,0.437,0.461,0.178,NA,NA,NA
3169,Wall,fuzzy,steelhead,spawner,87.002,16.619,0,0.118,0.223,0.177,NA,NA,NA
3169,Bowl,fuzzy,chinook,juvenile,201.87,184.34,250,0.641,0.641,0.2,NA,NA,NA
3169,Bowl Transition,fuzzy,chinook,juvenile,4.4,4.4,3,0.722,0.711,0.095,NA,NA,NA
3169,Mound,fuzzy,chinook,juvenile,86.367,34.009,1,0.138,0.318,0.267,NA,NA,NA
3169,Mound Transition,fuzzy,chinook,juvenile,83.85,33.480000000000004,25,0.317,0.35,0.257,NA,NA,NA
3169,Plane,fuzzy,chinook,juvenile,205.16,174.768,246,0.672,0.621,0.211,NA,NA,NA
3169,Saddle,fuzzy,chinook,juvenile,51.23,33.17,10,0.516,0.436,0.248,NA,NA,NA
3169,Trough,fuzzy,chinook,juvenile,255.49,246.159,278,0.668,0.664,0.151,NA,NA,NA
3169,Wall,fuzzy,chinook,juvenile,87.002,53.682,45,0.586,0.472,0.294,NA,NA,NA
323,Bowl,nrei,steelhead,juvenile,25.08,0.33999999999999997,0,-402.741,-599.7,606.994,NA,NA,NA
323,Bowl Transition,nrei,steelhead,juvenile,253.47,21.63,27,-428.153,-621.28,1125.668,NA,NA,NA
323,Mound,nrei,steelhead,juvenile,26.639,0.31,1,-28.202,-43.107,65.621,NA,NA,NA
323,Mound Transition,nrei,steelhead,juvenile,95.45,16.47,3,-12.148,-54.694,127.656,NA,NA,NA
323,Plane,nrei,steelhead,juvenile,306.71000000000004,105.49,87,-33.468,-116.346,179.535,NA,NA,NA
323,Saddle,nrei,steelhead,juvenile,11.89,0.03,0,-464,-479.22,172.18,NA,NA,NA
323,Trough,nrei,steelhead,juvenile,327.69,40.160000000000004,48,-309.552,-342.575,253.04,NA,NA,NA
323,Wall,nrei,steelhead,juvenile,31.560000000000002,2.29,0,-13.692,-10.189,30.746,NA,NA,NA
323,Bowl,fuzzy,chinook,spawner,25.08,0,0,0.3,0.3,0,0.3,0.3,0
323,Bowl Transition,fuzzy,chinook,spawner,253.47,0,0,0.3,0.299,0.007,0.3,0.299,0.007
323,Mound,fuzzy,chinook,spawner,26.639,0,0,0.23,0.237,0.018,0.23,0.237,0.018
323,Mound Transition,fuzzy,chinook,spawner,95.45,0,0,0.232,0.246,0.023,0.232,0.246,0.023
